State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Stylidium cordifolium W.Fitzg.,Stylidium cordifolium,native,Stylidium cordifolium W.Fitzg.,Stylidium cordifolium,native,W.Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium debile F.Muell.,Stylidium debile,native,Stylidium debile F.Muell.,Stylidium debile,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium delicatum A.R.Bean,Stylidium delicatum,native,Stylidium delicatum A.R.Bean,Stylidium delicatum,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium desertorum Carlquist,Stylidium desertorum,native,Stylidium desertorum Carlquist,Stylidium desertorum,native,Carlquist,accepted,Similar for the state flora and the APC,native,native,native
Stylidium diffusum R.Br.,Stylidium diffusum,native,Stylidium diffusum R.Br.,Stylidium diffusum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium ecorne (F.L.Erickson & J.H.Willis) P.G.Farrell & S.H.James,Stylidium ecorne,native,Stylidium ecorne (F.Muell. ex F.L.Erickson & J.H.Willis) P.G.Farrell & S.H.James,Stylidium ecorne,native,(F.Muell. ex F.L.Erickson & J.H.Willis) P.G.Farrell & S.H.James,accepted,Similar for the state flora and the APC,native,native,native
Stylidium eglandulosum F.Muell.,Stylidium eglandulosum,native,Stylidium eglandulosum F.Muell.,Stylidium eglandulosum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium elachophyllum A.R.Bean & M.T.Mathieson,Stylidium elachophyllum,native,Stylidium elachophyllum A.R.Bean & M.T.Mathieson,Stylidium elachophyllum,native,A.R.Bean & M.T.Mathieson,accepted,Similar for the state flora and the APC,native,native,native
Stylidium eriorhizum R.Br.,Stylidium eriorhizum,native,Stylidium eriorhizum R.Br.,Stylidium eriorhizum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium fissilobum F.Muell.,Stylidium fissilobum,native,Stylidium fissilobum F.Muell.,Stylidium fissilobum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium floodii F.Muell.,Stylidium floodii,native,Stylidium floodii F.Muell.,Stylidium floodii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium floribundum R.Br.,Stylidium floribundum,native,Stylidium floribundum R.Br.,Stylidium floribundum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium foveolatum A.R.Bean,Stylidium foveolatum,native,Stylidium foveolatum A.R.Bean,Stylidium foveolatum,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium graminifolium Sw.,Stylidium graminifolium,native,Stylidium graminifolium Sw.,Stylidium graminifolium,native,Sw.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium laricifolium Rich.,Stylidium laricifolium,native,Stylidium laricifolium Rich.,Stylidium laricifolium,native,Rich.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium leiophyllum A.R.Bean,Stylidium leiophyllum,native,Stylidium leiophyllum A.R.Bean,Stylidium leiophyllum,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium longicornu Carlquist,Stylidium longicornu,native,Stylidium longicornu Carlquist,Stylidium longicornu,native,Carlquist,accepted,Similar for the state flora and the APC,native,native,native
Stylidium longissimum A.R.Bean,Stylidium longissimum,native,Stylidium longissimum A.R.Bean,Stylidium longissimum,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium muscicola F.Muell.,Stylidium muscicola,native,Stylidium muscicola F.Muell.,Stylidium muscicola,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium ornatum S.T.Blake,Stylidium ornatum,native,Stylidium ornatum S.T.Blake,Stylidium ornatum,native,S.T.Blake,accepted,Similar for the state flora and the APC,native,native,native
Stylidium oviflorum A.R.Bean,Stylidium oviflorum,native,Stylidium oviflorum A.R.Bean,Stylidium oviflorum,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium paniculatum (Maiden & Betche) A.R.Bean,Stylidium paniculatum,native,Stylidium paniculatum (Maiden & Betche) A.R.Bean,Stylidium paniculatum,native,(Maiden & Betche) A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium pedunculatum R.Br.,Stylidium pedunculatum,native,Stylidium pedunculatum R.Br.,Stylidium pedunculatum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium ramosissimum A.R.Bean,Stylidium ramosissimum,native,Stylidium ramosissimum A.R.Bean,Stylidium ramosissimum,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium rotundifolium R.Br.,Stylidium rotundifolium,native,Stylidium rotundifolium R.Br.,Stylidium rotundifolium,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium schizanthum F.Muell.,Stylidium schizanthum,native,Stylidium schizanthum F.Muell.,Stylidium schizanthum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium sp. (Aurukun C.Dalliston CC429),Stylidium sp. (Aurukun C.Dalliston CC429),native,Stylidium sp. Aurukun (C.Dalliston CC429) Qld Herbarium,Stylidium sp. Aurukun (C.Dalliston CC429),native,Qld Herbarium,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Stylidium tenerum Spreng.,Stylidium tenerum,native,Stylidium tenerum Spreng.,Stylidium tenerum,native,Spreng.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium trichopodum F.Muell.,Stylidium trichopodum,native,Stylidium trichopodum F.Muell.,Stylidium trichopodum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium velleioides A.R.Bean,Stylidium velleioides,native,Stylidium velleioides A.R.Bean,Stylidium velleioides,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylobasium spathulatum Desf.,Stylobasium spathulatum,native,Stylobasium spathulatum Desf.,Stylobasium spathulatum,native,Desf.,accepted,Similar for the state flora and the APC,native,native,native
Stylosanthes guianensis (Aubl.) Sw.,Stylosanthes guianensis,naturalised,Stylosanthes guianensis (Aubl.) Sw.,Stylosanthes guianensis,naturalised,(Aubl.) Sw.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Stylosanthes guianensis (Aubl.) Sw. var. guianensis,Stylosanthes guianensis var. guianensis,naturalised,Stylosanthes guianensis (Aubl.) Sw. var. guianensis,Stylosanthes guianensis var. guianensis,naturalised,NA,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Stylosanthes guianensis var. intermedia (Vogel) Hassl.,Stylosanthes guianensis var. intermedia,naturalised,Stylosanthes guianensis var. intermedia (Vogel) Hassl.,Stylosanthes guianensis var. intermedia,naturalised,(Vogel) Hassl.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Stylosanthes hamata (L.) Taub.,Stylosanthes hamata,naturalised,Stylosanthes hamata (L.) Taub.,Stylosanthes hamata,naturalised,(L.) Taub.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Stylosanthes humilis Kunth,Stylosanthes humilis,naturalised,Stylosanthes humilis Kunth,Stylosanthes humilis,naturalised,Kunth,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Stylosanthes scabra Vogel,Stylosanthes scabra,naturalised,Stylosanthes scabra Vogel,Stylosanthes scabra,naturalised,Vogel,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Stylosanthes viscosa (L.) Sw.,Stylosanthes viscosa,naturalised,Stylosanthes viscosa (L.) Sw.,Stylosanthes viscosa,naturalised,(L.) Sw.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Stypandra glauca R.Br.,Stypandra glauca,native,Stypandra glauca R.Br.,Stypandra glauca,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Styphelia attenuata (A.Cunn) F.Muell.,Styphelia attenuata,native,Leucopogon attenuatus A.Cunn.,Leucopogon attenuatus,native,A.Cunn.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Styphelia biflora (R.Br.) Spreng.,Styphelia biflora,native,Leucopogon biflorus R.Br.,Leucopogon biflorus,native,R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
"Styphelia blakei (Pedley) Hislop, Crayn & Puente-Lel.",Styphelia blakei,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Styphelia cognata A.R.Bean,Styphelia cognata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Styphelia cuspidata (R.Br.) Spreng.,Styphelia cuspidata,native,Leucopogon cuspidatus R.Br.,Leucopogon cuspidatus,native,R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Styphelia deformis (R.Br.) Spreng.,Styphelia deformis,native,Leucopogon deformis R.Br.,Leucopogon deformis,native,R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Styphelia ericoides Sm.,Styphelia ericoides,native,Leucopogon ericoides (Sm.) R.Br.,Leucopogon ericoides,native,(Sm.) R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Styphelia flexifolia (R.Br.) Spreng.,Styphelia flexifolia,native,Leucopogon flexifolius R.Br.,Leucopogon flexifolius,native,R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Styphelia geniculata Crayn,Styphelia geniculata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
"Styphelia grandiflora (Pedley) Hislop, Crayn & Puente-Lel.",Styphelia grandiflora,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Styphelia imbricata (R.Br.) Spreng.,Styphelia imbricata,native,Leucopogon imbricatus R.Br.,Leucopogon imbricatus,native,R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
"Styphelia lavarackii (Pedley) Hislop, Crayn & Puente-Lel.",Styphelia lavarackii,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Styphelia leptospermoides (R.Br.) Spreng.,Styphelia leptospermoides,native,Leucopogon leptospermoides R.Br.,Leucopogon leptospermoides,native,R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Styphelia lucens A.R.Bean,Styphelia lucens,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Styphelia malayana,Styphelia malayana,native,Leucopogon malayanus Jack,Leucopogon malayanus,native,Jack,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
"Styphelia malayana subsp. novoguineensis (Sleumer) Hislop, Crayn & Puente-Lel.",Styphelia malayana subsp. novoguineensis,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Styphelia margarodes (R.Br.) Spreng.,Styphelia margarodes,native,Leucopogon margarodes R.Br.,Leucopogon margarodes,native,R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Styphelia mitchellii (Benth.) F.Muell.,Styphelia mitchellii,native,Leucopogon mitchellii Benth.,Leucopogon mitchellii,native,Benth.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Styphelia mutica (R.Br.) F.Muell.,Styphelia mutica,native,Leucopogon muticus R.Br.,Leucopogon muticus,native,R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Styphelia neoanglica (Benth.) F.Muell.,Styphelia neoanglica,native,Leucopogon neoanglicus F.Muell. ex Benth.,Leucopogon neoanglicus,native,F.Muell. ex Benth.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Styphelia piliflora Crayn,Styphelia piliflora,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Styphelia recurvisepala (C.T.White) Sleumer,Styphelia recurvisepala,native,Leucopogon recurvisepalus C.T.White,Leucopogon recurvisepalus,native,C.T.White,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Styphelia rupicola (C.T.White) Sleumer,Styphelia rupicola,native,Leucopogon rupicola C.T.White,Leucopogon rupicola,native,C.T.White,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Styphelia ruscifolia (R.Br.) Spreng.,Styphelia ruscifolia,native,Leucopogon ruscifolius R.Br.,Leucopogon ruscifolius,native,R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
"Styphelia sieberi (DC.) Hislop, Crayn & Puente-Lel.",Styphelia sieberi,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Styphelia sp. (Agnes Island P.Sharpe 1761),Styphelia sp. (Agnes Island P.Sharpe 1761),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Styphelia sp. (Boolbunda Rock K.M.Sparshott+ KMS623),Styphelia sp. (Boolbunda Rock K.M.Sparshott+ KMS623),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Styphelia sp. (Burrum Heads A.R.Bean 7802),Styphelia sp. (Burrum Heads A.R.Bean 7802),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Styphelia sp. (Coolmunda D.Halford Q1635),Styphelia sp. (Coolmunda D.Halford Q1635),native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
"Styphelia trichostyla (J.M.Powell) Hislop, Crayn & Puente-Lel.",Styphelia trichostyla,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Styphelia triflora Andrews,Styphelia triflora,native,Styphelia triflora Andrews,Styphelia triflora,native,Andrews,accepted,Similar for the state flora and the APC,native,native,native
Styphelia viridis Andrews,Styphelia viridis,native,Styphelia viridis Andrews,Styphelia viridis,native,Andrews,accepted,Similar for the state flora and the APC,native,native,native
Styphelia viridis subsp. breviflora (Benth.) J.M.Powell,Styphelia viridis subsp. breviflora,native,Styphelia viridis subsp. breviflora (Benth.) J.M.Powell,Styphelia viridis subsp. breviflora,native,(Benth.) J.M.Powell,accepted,Similar for the state flora and the APC,native,native,native
"Styphelia yorkensis (Pedley) Hislop, Crayn & Puente-Lel.",Styphelia yorkensis,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Suaeda arbusculoides L.S.Sm.,Suaeda arbusculoides,native,Suaeda arbusculoides L.S.Sm.,Suaeda arbusculoides,native,L.S.Sm.,accepted,Similar for the state flora and the APC,native,native,native
Suaeda australis (R.Br.) Moq.,Suaeda australis,native,Suaeda australis (R.Br.) Moq.,Suaeda australis,native,(R.Br.) Moq.,accepted,Similar for the state flora and the APC,native,native,native
Suregada glomerulata (Blume) Baill.,Suregada glomerulata,native,Suregada glomerulata (Blume) Baill.,Suregada glomerulata,native,(Blume) Baill.,accepted,Similar for the state flora and the APC,native,native,native
Suriana maritima L.,Suriana maritima,native,Suriana maritima L.,Suriana maritima,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona affinis (A.T.Lee) Joy Thomps.,Swainsona affinis,native,Swainsona affinis (A.T.Lee) Joy Thomps.,Swainsona affinis,native,(A.T.Lee) Joy Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona brachycarpa Benth.,Swainsona brachycarpa,native,Swainsona brachycarpa Benth.,Swainsona brachycarpa,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona bracteata (Maiden & Betche) Joy Thomps.,Swainsona bracteata,native,Swainsona bracteata (Maiden & Betche) Joy Thomps.,Swainsona bracteata,native,(Maiden & Betche) Joy Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona burkei F.Muell. ex Benth.,Swainsona burkei,native,Swainsona burkei F.Muell. ex Benth.,Swainsona burkei,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona campylantha F.Muell.,Swainsona campylantha,native,Swainsona campylantha F.Muell.,Swainsona campylantha,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona flavicarinata J.M.Black,Swainsona flavicarinata,native,Swainsona flavicarinata J.M.Black,Swainsona flavicarinata,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Swainsona formosa (G.Don) Joy Thomps.,Swainsona formosa,native,Swainsona formosa (G.Don) Joy Thomps.,Swainsona formosa,native,(G.Don) Joy Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona fraseri Benth.,Swainsona fraseri,native,Swainsona fraseri Benth.,Swainsona fraseri,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona galegifolia (Andrews) R.Br.,Swainsona galegifolia,native,Swainsona galegifolia (Andrews) R.Br.,Swainsona galegifolia,native,(Andrews) R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona greyana Lindl.,Swainsona greyana,native,Swainsona greyana Lindl.,Swainsona greyana,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona laxa R.Br.,Swainsona laxa,native,Swainsona laxa R.Br.,Swainsona laxa,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona luteola F.Muell.,Swainsona luteola,native,Swainsona luteola F.Muell.,Swainsona luteola,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona murrayana Wawra,Swainsona murrayana,native,Swainsona murrayana Wawra,Swainsona murrayana,native,Wawra,accepted,Similar for the state flora and the APC,native,native,native
Swainsona oligophylla F.Muell. ex Benth.,Swainsona oligophylla,native,Swainsona oligophylla F.Muell. ex Benth.,Swainsona oligophylla,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona oroboides F.Muell. ex Benth.,Swainsona oroboides,native,Swainsona oroboides F.Muell. ex Benth.,Swainsona oroboides,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona parviflora Benth.,Swainsona parviflora,native,Swainsona parviflora Benth.,Swainsona parviflora,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona phacoides Benth.,Swainsona phacoides,native,Swainsona phacoides Benth.,Swainsona phacoides,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona procumbens (F.Muell.) F.Muell.,Swainsona procumbens,native,Swainsona procumbens (F.Muell.) F.Muell.,Swainsona procumbens,native,(F.Muell.) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona purpurea (A.T.Lee) Joy Thomps.,Swainsona purpurea,native,Swainsona purpurea (A.T.Lee) Joy Thomps.,Swainsona purpurea,native,(A.T.Lee) Joy Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona queenslandica Joy Thomps.,Swainsona queenslandica,native,Swainsona queenslandica Joy Thomps.,Swainsona queenslandica,native,Joy Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona reticulata J.M.Black,Swainsona reticulata,native,Swainsona reticulata J.M.Black,Swainsona reticulata,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Swainsona rostrata Joy Thomps.,Swainsona rostrata,native,Swainsona rostrata Joy Thomps.,Swainsona rostrata,native,Joy Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona sejuncta Joy Thomps.,Swainsona sejuncta,native,Swainsona sejuncta Joy Thomps.,Swainsona sejuncta,native,Joy Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona similis Joy Thomps.,Swainsona similis,native,Swainsona similis Joy Thomps.,Swainsona similis,native,Joy Thomps.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona stipularis F.Muell.,Swainsona stipularis,native,Swainsona stipularis F.Muell.,Swainsona stipularis,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Swainsona swainsonioides (Benth.) A.T.Lee ex J.M.Black,Swainsona swainsonioides,native,Swainsona swainsonioides (Benth.) A.T.Lee ex J.M.Black,Swainsona swainsonioides,native,(Benth.) A.T.Lee ex J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Syagrus romanzoffiana (Cham.) Glassman,Syagrus romanzoffiana,naturalised,Syagrus romanzoffiana (Cham.) Glassman,Syagrus romanzoffiana,naturalised,(Cham.) Glassman,accepted,Similar for the state flora and the APC,naturalised,introduced,established
"Sylvipoa queenslandica (C.E.Hubb.) Soreng, L.J.Gillespie & S.W.L.Jacobs",Sylvipoa queenslandica,native,"Sylvipoa queenslandica (C.E.Hubb.) Soreng, L.J.Gillespie & S.W.L.Jacobs",Sylvipoa queenslandica,native,"(C.E.Hubb.) Soreng, L.J.Gillespie & S.W.L.Jacobs",accepted,Similar for the state flora and the APC,native,native,native
Symphyotrichum subulatum (Michx.) G.L.Nesom,Symphyotrichum subulatum,naturalised,Symphyotrichum subulatum (Michx.) G.L.Nesom,Symphyotrichum subulatum,naturalised,(Michx.) G.L.Nesom,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Symphytum officinale L.,Symphytum officinale,doubtfully naturalised,Symphytum officinale L.,Symphytum officinale,NA,L.,accepted,Not recorded on the APC as present in this state,doubtfully naturalised,introduced,established
Symplocos ampulliformis C.T.White,Symplocos ampulliformis,native,Symplocos ampulliformis C.T.White,Symplocos ampulliformis,native,C.T.White,accepted,Similar for the state flora and the APC,native,native,native
Symplocos baeuerlenii R.T.Baker,Symplocos baeuerlenii,native,Symplocos baeuerlenii R.T.Baker,Symplocos baeuerlenii,native,R.T.Baker,accepted,Similar for the state flora and the APC,native,native,native
Symplocos boonjee Jessup,Symplocos boonjee,native,Symplocos boonjee Jessup,Symplocos boonjee,native,Jessup,accepted,Similar for the state flora and the APC,native,native,native
Symplocos bullata Jessup,Symplocos bullata,native,Symplocos bullata Jessup,Symplocos bullata,native,Jessup,accepted,Similar for the state flora and the APC,native,native,native
Symplocos crassiramifera Noot.,Symplocos crassiramifera,native,Symplocos crassiramifera Noot.,Symplocos crassiramifera,native,Noot.,accepted,Similar for the state flora and the APC,native,native,native
Symplocos cyanocarpa C.T.White,Symplocos cyanocarpa,native,Symplocos cyanocarpa C.T.White,Symplocos cyanocarpa,native,C.T.White,accepted,Similar for the state flora and the APC,native,native,native
Symplocos cyanocarpa C.T.White var. cyanocarpa,Symplocos cyanocarpa var. cyanocarpa,native,Symplocos cyanocarpa C.T.White var. cyanocarpa,Symplocos cyanocarpa var. cyanocarpa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Symplocos cyanocarpa var. pilosa Jessup,Symplocos cyanocarpa var. pilosa,native,Symplocos cyanocarpa var. pilosa Jessup,Symplocos cyanocarpa var. pilosa,native,Jessup,accepted,Similar for the state flora and the APC,native,native,native
Symplocos gittinsii Jessup,Symplocos gittinsii,native,Symplocos gittinsii (Noot.) Jessup,Symplocos gittinsii,native,(Noot.) Jessup,accepted,Similar for the state flora and the APC,native,native,native
Symplocos glabra Jessup,Symplocos glabra,native,Symplocos glabra Jessup,Symplocos glabra,native,Jessup,accepted,Similar for the state flora and the APC,native,native,native
Symplocos graniticola Jessup,Symplocos graniticola,native,Symplocos graniticola Jessup,Symplocos graniticola,native,Jessup,accepted,Similar for the state flora and the APC,native,native,native
Symplocos harroldii Jessup,Symplocos harroldii,native,Symplocos harroldii Jessup,Symplocos harroldii,native,Jessup,accepted,Similar for the state flora and the APC,native,native,native
Symplocos hayesii C.T.White & W.D.Francis,Symplocos hayesii,native,Symplocos hayesii C.T.White & W.D.Francis,Symplocos hayesii,native,C.T.White & W.D.Francis,accepted,Similar for the state flora and the APC,native,native,native
Symplocos hylandii Noot.,Symplocos hylandii,native,Symplocos hylandii Noot.,Symplocos hylandii,native,Noot.,accepted,Similar for the state flora and the APC,native,native,native
Symplocos oresbia Jessup,Symplocos oresbia,native,Symplocos oresbia Jessup,Symplocos oresbia,native,Jessup,accepted,Similar for the state flora and the APC,native,native,native
Symplocos paucistaminea F.Muell. & F.M.Bailey,Symplocos paucistaminea,native,Symplocos paucistaminea F.Muell. & F.M.Bailey,Symplocos paucistaminea,native,F.Muell. & F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Symplocos puberula Jessup,Symplocos puberula,native,Symplocos puberula Jessup,Symplocos puberula,native,Jessup,accepted,Similar for the state flora and the APC,native,native,native
Symplocos stawellii F.Muell.,Symplocos stawellii,native,Symplocos stawellii F.Muell.,Symplocos stawellii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Symplocos thwaitesii F.Muell.,Symplocos thwaitesii,native,Symplocos thwaitesii F.Muell.,Symplocos thwaitesii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Symplocos wooroonooran Jessup,Symplocos wooroonooran,native,Symplocos wooroonooran Jessup,Symplocos wooroonooran,native,Jessup,accepted,Similar for the state flora and the APC,native,native,native
Synaptantha tillaeacea (F.Muell.) Hook.f.,Synaptantha tillaeacea,native,Synaptantha tillaeacea (F.Muell.) Hook.f.,Synaptantha tillaeacea,native,(F.Muell.) Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Synaptantha tillaeacea var. hispidula Halford,Synaptantha tillaeacea var. hispidula,native,Synaptantha tillaeacea var. hispidula Halford,Synaptantha tillaeacea var. hispidula,native,Halford,accepted,Similar for the state flora and the APC,native,native,native
Synaptantha tillaeacea (F.Muell.) Hook.f. var. tillaeacea,Synaptantha tillaeacea var. tillaeacea,native,Synaptantha tillaeacea (F.Muell.) Hook.f. var. tillaeacea,Synaptantha tillaeacea var. tillaeacea,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Syncarpia glomulifera (Sm.) Nied.,Syncarpia glomulifera,native,Syncarpia glomulifera (Sm.) Nied.,Syncarpia glomulifera,native,(Sm.) Nied.,accepted,Similar for the state flora and the APC,native,native,native
Syncarpia glomulifera (Sm.) Nied. subsp. glomulifera,Syncarpia glomulifera subsp. glomulifera,native,Syncarpia glomulifera (Sm.) Nied. subsp. glomulifera,Syncarpia glomulifera subsp. glomulifera,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Syncarpia hillii F.M.Bailey,Syncarpia hillii,native,Syncarpia hillii F.M.Bailey,Syncarpia hillii,native,F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Syncarpia verecunda A.R.Bean,Syncarpia verecunda,native,Syncarpia verecunda A.R.Bean,Syncarpia verecunda,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Synedrella nodiflora (L.) Gaertn.,Synedrella nodiflora,naturalised,Synedrella nodiflora (L.) Gaertn.,Synedrella nodiflora,naturalised,(L.) Gaertn.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Synedrellopsis grisebachii Hieron. & Kuntze,Synedrellopsis grisebachii,naturalised,Synedrellopsis grisebachii Hieron. & Kuntze,Synedrellopsis grisebachii,naturalised,Hieron. & Kuntze,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Syngonium podophyllum Schott,Syngonium podophyllum,naturalised,Syngonium podophyllum Schott,Syngonium podophyllum,naturalised,Schott,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Synima cordierorum (F.Muell.) Radlk.,Synima cordierorum,native,Synima cordierorum (F.Muell.) Radlk.,Synima cordierorum,native,(F.Muell.) Radlk.,accepted,Similar for the state flora and the APC,native,native,native
Synima heterophylla (S.T.Reynolds) Callm. & Buerki,Synima heterophylla,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Synima macrophylla S.T.Reynolds,Synima macrophylla,native,Synima macrophylla S.T.Reynolds,Synima macrophylla,native,S.T.Reynolds,accepted,Similar for the state flora and the APC,native,native,native
Synima reynoldsiae P.I.Forst.,Synima reynoldsiae,native,Synima reynoldsiae P.I.Forst.,Synima reynoldsiae,native,P.I.Forst.,accepted,Similar for the state flora and the APC,native,native,native
Synima serrata (S.T.Reynolds) Callm. & Buerki,Synima serrata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
