State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Eucalyptus jacksonii Maiden,Eucalyptus jacksonii,native,Eucalyptus jacksonii Maiden,Eucalyptus jacksonii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus jensenii Maiden,Eucalyptus jensenii,native,Eucalyptus jensenii Maiden,Eucalyptus jensenii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus jimberlanica L.A.S.Johnson & K.D.Hill,Eucalyptus jimberlanica,native,Eucalyptus jimberlanica L.A.S.Johnson & K.D.Hill,Eucalyptus jimberlanica,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus johnsoniana Brooker & Blaxell,Eucalyptus johnsoniana,native,Eucalyptus johnsoniana Brooker & Blaxell,Eucalyptus johnsoniana,native,Brooker & Blaxell,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus jucunda C.A.Gardner,Eucalyptus jucunda,native,Eucalyptus jucunda C.A.Gardner,Eucalyptus jucunda,native,C.A.Gardner,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus jutsonii Maiden,Eucalyptus jutsonii,native,Eucalyptus jutsonii Maiden,Eucalyptus jutsonii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus jutsonii subsp. jutsonii Maiden,Eucalyptus jutsonii subsp. jutsonii,native,Eucalyptus jutsonii Maiden subsp. jutsonii,Eucalyptus jutsonii subsp. jutsonii,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus jutsonii subsp. kobela D.Nicolle & M.E.French,Eucalyptus jutsonii subsp. kobela,native,Eucalyptus jutsonii subsp. kobela D.Nicolle & M.E.French,Eucalyptus jutsonii subsp. kobela,native,D.Nicolle & M.E.French,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kenneallyi K.D.Hill & L.A.S.Johnson,Eucalyptus kenneallyi,native,Eucalyptus kenneallyi K.D.Hill & L.A.S.Johnson,Eucalyptus kenneallyi,native,K.D.Hill & L.A.S.Johnson,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kessellii Maiden & Blakely,Eucalyptus kessellii,native,Eucalyptus kessellii Maiden & Blakely,Eucalyptus kessellii,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kessellii subsp. eugnosta L.A.S.Johnson & K.D.Hill,Eucalyptus kessellii subsp. eugnosta,native,Eucalyptus kessellii subsp. eugnosta K.D.Hill & L.A.S.Johnson,Eucalyptus kessellii subsp. eugnosta,native,K.D.Hill & L.A.S.Johnson,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kessellii subsp. kessellii Maiden & Blakely,Eucalyptus kessellii subsp. kessellii,native,Eucalyptus kessellii Maiden & Blakely subsp. kessellii,Eucalyptus kessellii subsp. kessellii,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kingsmillii (Maiden) Maiden & Blakely,Eucalyptus kingsmillii,native,Eucalyptus kingsmillii (Maiden) Maiden & Blakely,Eucalyptus kingsmillii,native,(Maiden) Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kochii Maiden & Blakely,Eucalyptus kochii,native,Eucalyptus kochii Maiden & Blakely,Eucalyptus kochii,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kochii subsp. amaryssia D.Nicolle,Eucalyptus kochii subsp. amaryssia,native,Eucalyptus kochii subsp. amaryssia D.Nicolle,Eucalyptus kochii subsp. amaryssia,native,D.Nicolle,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kochii subsp. borealis (C.A.Gardner) D.Nicolle,Eucalyptus kochii subsp. borealis,native,Eucalyptus kochii subsp. borealis (C.A.Gardner) D.Nicolle,Eucalyptus kochii subsp. borealis,native,(C.A.Gardner) D.Nicolle,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kochii subsp. kochii Maiden & Blakely,Eucalyptus kochii subsp. kochii,native,Eucalyptus kochii Maiden & Blakely subsp. kochii,Eucalyptus kochii subsp. kochii,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kochii subsp. plenissima (C.A.Gardner) Brooker,Eucalyptus kochii subsp. plenissima,native,Eucalyptus kochii subsp. plenissima (C.A.Gardner) Brooker,Eucalyptus kochii subsp. plenissima,native,(C.A.Gardner) Brooker,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kochii subsp. yellowdinensis D.Nicolle,Eucalyptus kochii subsp. yellowdinensis,native,Eucalyptus kochii subsp. yellowdinensis D.Nicolle,Eucalyptus kochii subsp. yellowdinensis,native,D.Nicolle,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kondininensis Maiden & Blakely,Eucalyptus kondininensis,native,Eucalyptus kondininensis Maiden & Blakely,Eucalyptus kondininensis,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kruseana F.Muell.,Eucalyptus kruseana,native,Eucalyptus kruseana F.Muell.,Eucalyptus kruseana,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus kumarlensis Brooker,Eucalyptus kumarlensis,native,Eucalyptus kumarlensis Brooker,Eucalyptus kumarlensis,native,Brooker,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus laeliae Podger & Chippend.,Eucalyptus laeliae,native,Eucalyptus laeliae Podger & Chippend.,Eucalyptus laeliae,native,Podger & Chippend.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus laevis L.A.S.Johnson & K.D.Hill,Eucalyptus laevis,native,Eucalyptus laevis L.A.S.Johnson & K.D.Hill,Eucalyptus laevis,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus lane-poolei Maiden,Eucalyptus lane-poolei,native colonising,Eucalyptus lane-poolei Maiden,Eucalyptus lane-poolei,native,Maiden,accepted,"According to the state flora is native colonising, while according to the APC is native",native colonising,native,native
Eucalyptus latens Brooker,Eucalyptus latens,native,Eucalyptus latens Brooker,Eucalyptus latens,native,Brooker,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus lehmannii (Schauer) Benth.,Eucalyptus lehmannii,native,Eucalyptus lehmannii (Schauer) Benth.,Eucalyptus lehmannii,native,(Schauer) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus lehmannii subsp. lehmannii (Schauer) Benth.,Eucalyptus lehmannii subsp. lehmannii,native,Eucalyptus lehmannii (Schauer) Benth. subsp. lehmannii,Eucalyptus lehmannii subsp. lehmannii,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus lehmannii subsp. parallela D.Nicolle & M.E.French,Eucalyptus lehmannii subsp. parallela,native,Eucalyptus lehmannii subsp. parallela D.Nicolle & M.E.French,Eucalyptus lehmannii subsp. parallela,native,D.Nicolle & M.E.French,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus leprophloia Brooker & Hopper,Eucalyptus leprophloia,native,Eucalyptus leprophloia Brooker & Hopper,Eucalyptus leprophloia,native,Brooker & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus leptocalyx Blakely,Eucalyptus leptocalyx,native,Eucalyptus leptocalyx Blakely,Eucalyptus leptocalyx,native,Blakely,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus leptocalyx subsp. leptocalyx Blakely,Eucalyptus leptocalyx subsp. leptocalyx,native,Eucalyptus leptocalyx Blakely subsp. leptocalyx,Eucalyptus leptocalyx subsp. leptocalyx,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus leptocalyx subsp. petilipes L.A.S.Johnson & K.D.Hill,Eucalyptus leptocalyx subsp. petilipes,native,Eucalyptus leptocalyx subsp. petilipes L.A.S.Johnson & K.D.Hill,Eucalyptus leptocalyx subsp. petilipes,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus leptopoda Benth.,Eucalyptus leptopoda,native,Eucalyptus leptopoda Benth.,Eucalyptus leptopoda,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus leptopoda subsp. arctata L.A.S.Johnson & K.D.Hill,Eucalyptus leptopoda subsp. arctata,native,Eucalyptus leptopoda subsp. arctata L.A.S.Johnson & K.D.Hill,Eucalyptus leptopoda subsp. arctata,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus leptopoda subsp. elevata L.A.S.Johnson & K.D.Hill,Eucalyptus leptopoda subsp. elevata,native,Eucalyptus leptopoda subsp. elevata L.A.S.Johnson & K.D.Hill,Eucalyptus leptopoda subsp. elevata,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus leptopoda subsp. leptopoda Benth.,Eucalyptus leptopoda subsp. leptopoda,native,Eucalyptus leptopoda Benth. subsp. leptopoda,Eucalyptus leptopoda subsp. leptopoda,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus leptopoda subsp. subluta L.A.S.Johnson & K.D.Hill,Eucalyptus leptopoda subsp. subluta,native,Eucalyptus leptopoda subsp. subluta L.A.S.Johnson & K.D.Hill,Eucalyptus leptopoda subsp. subluta,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus lesouefii Maiden,Eucalyptus lesouefii,native,Eucalyptus lesouefii Maiden,Eucalyptus lesouefii,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus leucophloia Brooker,Eucalyptus leucophloia,native,Eucalyptus leucophloia Brooker,Eucalyptus leucophloia,NA,Brooker,accepted,Not recorded on the APC as present in this state,native,native,native
Eucalyptus leucophloia subsp. leucophloia Brooker,Eucalyptus leucophloia subsp. leucophloia,native,Eucalyptus leucophloia Brooker subsp. leucophloia,Eucalyptus leucophloia subsp. leucophloia,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus leucophylla Domin,Eucalyptus leucophylla,native,Eucalyptus leucophylla Domin,Eucalyptus leucophylla,native,Domin,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus ligulata Brooker,Eucalyptus ligulata,native,Eucalyptus ligulata Brooker,Eucalyptus ligulata,native,Brooker,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus ligulata subsp. ligulata Brooker,Eucalyptus ligulata subsp. ligulata,native,Eucalyptus ligulata Brooker subsp. ligulata,Eucalyptus ligulata subsp. ligulata,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus ligulata subsp. stirlingica D.Nicolle,Eucalyptus ligulata subsp. stirlingica,native,Eucalyptus ligulata subsp. stirlingica D.Nicolle,Eucalyptus ligulata subsp. stirlingica,native,D.Nicolle,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus limitaris L.A.S.Johnson & K.D.Hill,Eucalyptus limitaris,native,Eucalyptus limitaris L.A.S.Johnson & K.D.Hill,Eucalyptus limitaris,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus lirata Maiden,Eucalyptus lirata,native,Eucalyptus lirata W.Fitzg. ex Maiden,Eucalyptus lirata,native,W.Fitzg. ex Maiden,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus litorea Brooker & Hopper,Eucalyptus litorea,native,Eucalyptus litorea Brooker & Hopper,Eucalyptus litorea,native,Brooker & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus livida Brooker & Hopper,Eucalyptus livida,native,Eucalyptus livida Brooker & Hopper,Eucalyptus livida,native,Brooker & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus longicornis (F.Muell.) Maiden,Eucalyptus longicornis,native,Eucalyptus longicornis (F.Muell.) F.Muell. ex Maiden,Eucalyptus longicornis,native,(F.Muell.) F.Muell. ex Maiden,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus longissima D.Nicolle,Eucalyptus longissima,native,Eucalyptus longissima D.Nicolle,Eucalyptus longissima,native,D.Nicolle,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus loxophleba Benth.,Eucalyptus loxophleba,native,Eucalyptus loxophleba Benth.,Eucalyptus loxophleba,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus loxophleba subsp. gratiae Brooker,Eucalyptus loxophleba subsp. gratiae,native,Eucalyptus loxophleba subsp. gratiae Brooker,Eucalyptus loxophleba subsp. gratiae,native,Brooker,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus loxophleba subsp. lissophloia L.A.S.Johnson & K.D.Hill,Eucalyptus loxophleba subsp. lissophloia,native,Eucalyptus loxophleba subsp. lissophloia L.A.S.Johnson & K.D.Hill,Eucalyptus loxophleba subsp. lissophloia,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus loxophleba subsp. loxophleba Benth.,Eucalyptus loxophleba subsp. loxophleba,native,Eucalyptus loxophleba Benth. subsp. loxophleba,Eucalyptus loxophleba subsp. loxophleba,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus loxophleba subsp. supralaevis L.A.S.Johnson & K.D.Hill,Eucalyptus loxophleba subsp. supralaevis,native,Eucalyptus loxophleba subsp. supralaevis L.A.S.Johnson & K.D.Hill,Eucalyptus loxophleba subsp. supralaevis,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus loxophleba x wandoo NA,Eucalyptus loxophleba x wandoo,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Eucalyptus lucasii Blakely,Eucalyptus lucasii,native,Eucalyptus lucasii Blakely,Eucalyptus lucasii,native,Blakely,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus lucens Brooker & Dunlop,Eucalyptus lucens,native,Eucalyptus lucens Brooker & Dunlop,Eucalyptus lucens,native,Brooker & Dunlop,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus luculenta L.A.S.Johnson & K.D.Hill,Eucalyptus luculenta,native,Eucalyptus luculenta L.A.S.Johnson & K.D.Hill,Eucalyptus luculenta,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus lunata D.Nicolle & M.E.French,Eucalyptus lunata,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Eucalyptus luteola Brooker & Hopper,Eucalyptus luteola,native,Eucalyptus luteola Brooker & Hopper,Eucalyptus luteola,native,Brooker & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus macrandra Benth.,Eucalyptus macrandra,native,Eucalyptus macrandra F.Muell. ex Benth.,Eucalyptus macrandra,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus macrocarpa Hook.,Eucalyptus macrocarpa,native,Eucalyptus macrocarpa Hook.,Eucalyptus macrocarpa,native,Hook.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus macrocarpa subsp. elachantha Brooker & Hopper,Eucalyptus macrocarpa subsp. elachantha,native,Eucalyptus macrocarpa subsp. elachantha Brooker & Hopper,Eucalyptus macrocarpa subsp. elachantha,native,Brooker & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus macrocarpa subsp. macrocarpa Hook.,Eucalyptus macrocarpa subsp. macrocarpa,native,Eucalyptus macrocarpa Hook. subsp. macrocarpa,Eucalyptus macrocarpa subsp. macrocarpa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus macrocarpa x pyriformis NA,Eucalyptus macrocarpa x pyriformis,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Eucalyptus mannensis Boomsma,Eucalyptus mannensis,native,Eucalyptus mannensis Boomsma,Eucalyptus mannensis,native,Boomsma,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus mannensis subsp. mannensis Boomsma,Eucalyptus mannensis subsp. mannensis,native,Eucalyptus mannensis Boomsma subsp. mannensis,Eucalyptus mannensis subsp. mannensis,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus mannensis subsp. vespertina L.A.S.Johnson & K.D.Hill,Eucalyptus mannensis subsp. vespertina,native,Eucalyptus mannensis subsp. vespertina L.A.S.Johnson & K.D.Hill,Eucalyptus mannensis subsp. vespertina,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus marginata Sm.,Eucalyptus marginata,native,Eucalyptus marginata Donn ex Sm.,Eucalyptus marginata,native,Donn ex Sm.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus marginata subsp. marginata Sm.,Eucalyptus marginata subsp. marginata,native,Eucalyptus marginata Donn ex Sm. subsp. marginata,Eucalyptus marginata subsp. marginata,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus marginata subsp. thalassica Brooker & Hopper,Eucalyptus marginata subsp. thalassica,native,Eucalyptus marginata subsp. thalassica Brooker & Hopper,Eucalyptus marginata subsp. thalassica,native,Brooker & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus marginata x megacarpa NA,Eucalyptus marginata x megacarpa,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Eucalyptus marginata x pachyloma NA,Eucalyptus marginata x pachyloma,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Eucalyptus mcquoidii Brooker & Hopper,Eucalyptus mcquoidii,native,Eucalyptus mcquoidii Brooker & Hopper,Eucalyptus mcquoidii,native,Brooker & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus megacarpa F.Muell.,Eucalyptus megacarpa,native,Eucalyptus megacarpa F.Muell.,Eucalyptus megacarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus megacornuta C.A.Gardner,Eucalyptus megacornuta,native colonising,Eucalyptus megacornuta C.A.Gardner,Eucalyptus megacornuta,native,C.A.Gardner,accepted,"According to the state flora is native colonising, while according to the APC is native",native colonising,native,native
Eucalyptus melanophitra Brooker & Hopper,Eucalyptus melanophitra,native,Eucalyptus melanophitra Brooker & Hopper,Eucalyptus melanophitra,native,Brooker & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus melanoxylon Maiden,Eucalyptus melanoxylon,native,Eucalyptus melanoxylon Maiden,Eucalyptus melanoxylon,native,Maiden,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus merleae McQuoid & M.E.French,Eucalyptus merleae,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Eucalyptus merrickiae Maiden & Blakely,Eucalyptus merrickiae,native,Eucalyptus merrickiae Maiden & Blakely,Eucalyptus merrickiae,native,Maiden & Blakely,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus micranthera Benth.,Eucalyptus micranthera,native,Eucalyptus micranthera F.Muell. ex Benth.,Eucalyptus micranthera,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus microcorys F.Muell.,Eucalyptus microcorys,naturalised,Eucalyptus microcorys F.Muell.,Eucalyptus microcorys,naturalised,F.Muell.,accepted,Similar for the state flora and the APC,naturalised,introduced,established
Eucalyptus microtheca F.Muell.,Eucalyptus microtheca,native,Eucalyptus microtheca F.Muell.,Eucalyptus microtheca,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus mimica Brooker & Hopper,Eucalyptus mimica,native,Eucalyptus mimica Brooker & Hopper,Eucalyptus mimica,native,Brooker & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus mimica subsp. continens Brooker & Hopper,Eucalyptus mimica subsp. continens,native,Eucalyptus mimica subsp. continens Brooker & Hopper,Eucalyptus mimica subsp. continens,native,Brooker & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus mimica subsp. mimica Brooker & Hopper,Eucalyptus mimica subsp. mimica,native,Eucalyptus mimica Brooker & Hopper subsp. mimica,Eucalyptus mimica subsp. mimica,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus miniata Schauer,Eucalyptus miniata,native,Eucalyptus miniata A.Cunn. ex Schauer,Eucalyptus miniata,native,A.Cunn. ex Schauer,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus minniritchi D.Nicolle,Eucalyptus minniritchi,native,Eucalyptus minniritchi D.Nicolle,Eucalyptus minniritchi,native,D.Nicolle,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus misella L.A.S.Johnson & K.D.Hill,Eucalyptus misella,native,Eucalyptus misella L.A.S.Johnson & K.D.Hill,Eucalyptus misella,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus moderata L.A.S.Johnson & K.D.Hill,Eucalyptus moderata,native,Eucalyptus moderata L.A.S.Johnson & K.D.Hill,Eucalyptus moderata,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus mooreana W.Fitzg.,Eucalyptus mooreana,native,Eucalyptus mooreana W.Fitzg.,Eucalyptus mooreana,native,W.Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus myriadena Brooker,Eucalyptus myriadena,native,Eucalyptus myriadena Brooker,Eucalyptus myriadena,native,Brooker,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus neutra D.Nicolle,Eucalyptus neutra,native,Eucalyptus neutra D.Nicolle,Eucalyptus neutra,native,D.Nicolle,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus newbeyi D.J.Carr & S.G.M.Carr,Eucalyptus newbeyi,native,Eucalyptus newbeyi D.J.Carr & S.G.M.Carr,Eucalyptus newbeyi,native,D.J.Carr & S.G.M.Carr,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus normantonensis Maiden & Cambage,Eucalyptus normantonensis,native,Eucalyptus normantonensis Maiden & Cambage,Eucalyptus normantonensis,native,Maiden & Cambage,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus notactites (L.A.S.Johnson & K.D.Hill) D.Nicolle & M.E.French,Eucalyptus notactites,native,Eucalyptus notactites (L.A.S.Johnson & K.D.Hill) D.Nicolle & M.E.French,Eucalyptus notactites,native,(L.A.S.Johnson & K.D.Hill) D.Nicolle & M.E.French,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus nutans F.Muell.,Eucalyptus nutans,native,Eucalyptus nutans F.Muell.,Eucalyptus nutans,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus obconica Brooker & Kleinig,Eucalyptus obconica,native,Eucalyptus obconica Brooker & Kleinig,Eucalyptus obconica,native,Brooker & Kleinig,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus obesa Brooker & Hopper,Eucalyptus obesa,native,Eucalyptus obesa Brooker & Hopper,Eucalyptus obesa,native,Brooker & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus obtusiflora DC.,Eucalyptus obtusiflora,native,Eucalyptus obtusiflora DC.,Eucalyptus obtusiflora,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus obtusiflora subsp. dongarraensis (Maiden & Blakely) L.A.S.Johnson & K.D.Hill,Eucalyptus obtusiflora subsp. dongarraensis,native,Eucalyptus obtusiflora subsp. dongarraensis (Maiden & Blakely) L.A.S.Johnson & K.D.Hill,Eucalyptus obtusiflora subsp. dongarraensis,native,(Maiden & Blakely) L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus obtusiflora subsp. obtusiflora DC.,Eucalyptus obtusiflora subsp. obtusiflora,native,Eucalyptus obtusiflora DC. subsp. obtusiflora,Eucalyptus obtusiflora subsp. obtusiflora,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus occidentalis Endl.,Eucalyptus occidentalis,native,Eucalyptus occidentalis Endl.,Eucalyptus occidentalis,native,Endl.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus odontocarpa F.Muell.,Eucalyptus odontocarpa,native,Eucalyptus odontocarpa F.Muell.,Eucalyptus odontocarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus oldfieldii F.Muell.,Eucalyptus oldfieldii,native,Eucalyptus oldfieldii F.Muell.,Eucalyptus oldfieldii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus oleosa Miq.,Eucalyptus oleosa,native,Eucalyptus oleosa F.Muell. ex Miq.,Eucalyptus oleosa,native,F.Muell. ex Miq.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus oleosa subsp. ampliata L.A.S.Johnson & K.D.Hill,Eucalyptus oleosa subsp. ampliata,native,Eucalyptus oleosa subsp. ampliata L.A.S.Johnson & K.D.Hill,Eucalyptus oleosa subsp. ampliata,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus oleosa subsp. corvina L.A.S.Johnson & K.D.Hill,Eucalyptus oleosa subsp. corvina,native,Eucalyptus oleosa subsp. corvina L.A.S.Johnson & K.D.Hill,Eucalyptus oleosa subsp. corvina,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus oleosa subsp. cylindroidea L.A.S.Johnson & K.D.Hill,Eucalyptus oleosa subsp. cylindroidea,native,Eucalyptus oleosa subsp. cylindroidea L.A.S.Johnson & K.D.Hill,Eucalyptus oleosa subsp. cylindroidea,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus oleosa subsp. oleosa Miq.,Eucalyptus oleosa subsp. oleosa,native,Eucalyptus oleosa F.Muell. ex Miq. subsp. oleosa,Eucalyptus oleosa subsp. oleosa,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus oligantha Schauer,Eucalyptus oligantha,native,Eucalyptus oligantha Schauer,Eucalyptus oligantha,native,Schauer,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus olivina Brooker & Hopper,Eucalyptus olivina,native,Eucalyptus olivina Brooker & Hopper,Eucalyptus olivina,native,Brooker & Hopper,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus omissa D.Nicolle & M.E.French,Eucalyptus omissa,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Eucalyptus opimiflora D.Nicolle & M.E.French,Eucalyptus opimiflora,native,Eucalyptus opimiflora D.Nicolle & M.E.French,Eucalyptus opimiflora,native,D.Nicolle & M.E.French,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus optima L.A.S.Johnson & K.D.Hill,Eucalyptus optima,native,Eucalyptus optima L.A.S.Johnson & K.D.Hill,Eucalyptus optima,native,L.A.S.Johnson & K.D.Hill,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus oraria L.A.S.Johnson,Eucalyptus oraria,native,Eucalyptus oraria L.A.S.Johnson,Eucalyptus oraria,native,L.A.S.Johnson,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus orbifolia F.Muell.,Eucalyptus orbifolia,native,Eucalyptus orbifolia F.Muell.,Eucalyptus orbifolia,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Eucalyptus ordiana Dunlop & Done,Eucalyptus ordiana,native,Eucalyptus ordiana Dunlop & Done,Eucalyptus ordiana,NA,Dunlop & Done,accepted,Not recorded on the APC as present in this state,native,native,native
Eucalyptus ornata Crisp,Eucalyptus ornata,native,Eucalyptus ornata Crisp,Eucalyptus ornata,native,Crisp,accepted,Similar for the state flora and the APC,native,native,native
