State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Spermacoce latimarginata Harwood,Spermacoce latimarginata,native,Spermacoce latimarginata Harwood,Spermacoce latimarginata,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce leptoloba Benth.,Spermacoce leptoloba,native,Spermacoce leptoloba Benth.,Spermacoce leptoloba,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce lignosa Harwood,Spermacoce lignosa,native,Spermacoce lignosa Harwood,Spermacoce lignosa,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce membranacea R.Br. ex Benth.,Spermacoce membranacea,native,Spermacoce membranacea R.Br. ex Benth.,Spermacoce membranacea,native,R.Br. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce occidentalis Harwood,Spermacoce occidentalis,native,Spermacoce occidentalis Harwood,Spermacoce occidentalis,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce occultiseta Harwood,Spermacoce occultiseta,native,Spermacoce occultiseta Harwood,Spermacoce occultiseta,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce omissa J.R.Clarkson,Spermacoce omissa,native,Spermacoce omissa J.R.Clarkson,Spermacoce omissa,native,J.R.Clarkson,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce pessima Harwood,Spermacoce pessima,native,Spermacoce pessima Harwood,Spermacoce pessima,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce phaeosperma Harwood,Spermacoce phaeosperma,native,Spermacoce phaeosperma Harwood,Spermacoce phaeosperma,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce phalloides Harwood,Spermacoce phalloides,native,Spermacoce phalloides Harwood,Spermacoce phalloides,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce platyloba Harwood,Spermacoce platyloba,native,Spermacoce platyloba Harwood,Spermacoce platyloba,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce pogostoma Benth.,Spermacoce pogostoma,native,Spermacoce pogostoma Benth.,Spermacoce pogostoma,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce protrusa Harwood,Spermacoce protrusa,native,Spermacoce protrusa Harwood,Spermacoce protrusa,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce redacta Harwood,Spermacoce redacta,native,Spermacoce redacta Harwood,Spermacoce redacta,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce remota Lam.,Spermacoce remota,introduced,Spermacoce remota Lam.,Spermacoce remota,naturalised,Lam.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Spermacoce resinosula Harwood,Spermacoce resinosula,native,Spermacoce resinosula Harwood,Spermacoce resinosula,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce reticulata Harwood,Spermacoce reticulata,native,Spermacoce reticulata Harwood,Spermacoce reticulata,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce retitesta Harwood,Spermacoce retitesta,native,Spermacoce retitesta Harwood,Spermacoce retitesta,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce rupicola Harwood,Spermacoce rupicola,native,Spermacoce rupicola Harwood,Spermacoce rupicola,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce scabrisina Harwood,Spermacoce scabrisina,native,Spermacoce scabrisina Harwood,Spermacoce scabrisina,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce sp. platysperma (J.R.Clarkson 6546),Spermacoce sp. platysperma,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Spermacoce stenophylla F.Muell.,Spermacoce stenophylla,native,Spermacoce stenophylla F.Muell.,Spermacoce stenophylla,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce stigmatosa Harwood,Spermacoce stigmatosa,native,Spermacoce stigmatosa Harwood,Spermacoce stigmatosa,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce suprahila Harwood,Spermacoce suprahila,native,Spermacoce suprahila Harwood,Spermacoce suprahila,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce tectanthera Harwood,Spermacoce tectanthera,native,Spermacoce tectanthera Harwood,Spermacoce tectanthera,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce trichosiphonia Harwood,Spermacoce trichosiphonia,native,Spermacoce trichosiphonia Harwood,Spermacoce trichosiphonia,native,Harwood,accepted,Similar for the state flora and the APC,native,native,native
Spermacoce verticillata L.,Spermacoce verticillata,introduced,Spermacoce verticillata L.,Spermacoce verticillata,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Sphaeranthus africanus L.,Sphaeranthus africanus,native,Sphaeranthus africanus L.,Sphaeranthus africanus,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Sphaeranthus indicus L.,Sphaeranthus indicus,native,Sphaeranthus indicus L.,Sphaeranthus indicus,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Sphaeromorphaea harrisii (F.Muell.) A.R.Bean,Sphaeromorphaea harrisii,native,Sphaeromorphaea harrisii (F.Muell.) A.R.Bean,Sphaeromorphaea harrisii,NA,(F.Muell.) A.R.Bean,accepted,Not recorded on the APC as present in this state,native,native,native
Sphaeromorphaea littoralis (Retz.) A.R.Bean,Sphaeromorphaea littoralis,native,Sphaeromorphaea littoralis (Retz.) A.R.Bean,Sphaeromorphaea littoralis,native,(Retz.) A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Sphaerostephanos heterocarpus (Blume) Holttum,Sphaerostephanos heterocarpus,native,Sphaerostephanos heterocarpus (Blume) Holttum,Sphaerostephanos heterocarpus,native,(Blume) Holttum,accepted,Similar for the state flora and the APC,native,native,native
Sphaerostephanos unitus (L.) Holttum,Sphaerostephanos unitus,native,Sphaerostephanos unitus (L.) Holttum,Sphaerostephanos unitus,native,(L.) Holttum,accepted,Similar for the state flora and the APC,native,native,native
Sphaerostephanos unitus (L.) Holttum var. unitus,Sphaerostephanos unitus var. unitus,native,Sphaerostephanos unitus (L.) Holttum var. unitus,Sphaerostephanos unitus var. unitus,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Sphagneticola trilobata (L.) Pruski,Sphagneticola trilobata,introduced,Sphagneticola trilobata (L.) Pruski,Sphagneticola trilobata,naturalised,(L.) Pruski,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Sphenoclea zeylanica Gaertn.,Sphenoclea zeylanica,native,Sphenoclea zeylanica Gaertn.,Sphenoclea zeylanica,native,Gaertn.,accepted,Similar for the state flora and the APC,native,native,native
Spigelia anthelmia L.,Spigelia anthelmia,introduced,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,introduced,introduced,not enough information to assign degree of establishment
Spinifex longifolius R.Br.,Spinifex longifolius,native,Spinifex longifolius R.Br.,Spinifex longifolius,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Spirodela polyrhiza (L.) Schleid.,Spirodela polyrhiza,native,Spirodela polyrhiza (L.) Schleid.,Spirodela polyrhiza,native,(L.) Schleid.,accepted,Similar for the state flora and the APC,native,native,native
Sporobolus actinocladus (F.Muell.) F.Muell.,Sporobolus actinocladus,native,Sporobolus actinocladus (F.Muell.) F.Muell.,Sporobolus actinocladus,native,(F.Muell.) F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Sporobolus africanus (Poir.) Robyns & Tournay,Sporobolus africanus,introduced,Sporobolus africanus (Poir.) Robyns & Tournay,Sporobolus africanus,naturalised,(Poir.) Robyns & Tournay,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Sporobolus australasicus Domin,Sporobolus australasicus,native,Sporobolus australasicus Domin,Sporobolus australasicus,native,Domin,accepted,Similar for the state flora and the APC,native,native,native
Sporobolus blakei De Nardi ex B.K.Simon,Sporobolus blakei,native,Sporobolus blakei De Nardi ex B.K.Simon,Sporobolus blakei,native,De Nardi ex B.K.Simon,accepted,Similar for the state flora and the APC,native,native,native
Sporobolus caroli Mez,Sporobolus caroli,native,Sporobolus caroli Mez,Sporobolus caroli,native,Mez,accepted,Similar for the state flora and the APC,native,native,native
Sporobolus coromandelianus (Retz.) Kunth,Sporobolus coromandelianus,introduced,Sporobolus coromandelianus (Retz.) Kunth,Sporobolus coromandelianus,naturalised,(Retz.) Kunth,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Sporobolus fertilis (Steud.) Clayton,Sporobolus fertilis,introduced,Sporobolus fertilis (Steud.) Clayton,Sporobolus fertilis,NA,(Steud.) Clayton,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Sporobolus jacquemontii Kunth,Sporobolus jacquemontii,introduced,Sporobolus jacquemontii Kunth,Sporobolus jacquemontii,naturalised,Kunth,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Sporobolus latzii B.K.Simon,Sporobolus latzii,native,Sporobolus latzii B.K.Simon,Sporobolus latzii,native,B.K.Simon,accepted,Similar for the state flora and the APC,native,native,native
Sporobolus lenticularis S.T.Blake,Sporobolus lenticularis,native,Sporobolus lenticularis S.T.Blake,Sporobolus lenticularis,native,S.T.Blake,accepted,Similar for the state flora and the APC,native,native,native
Sporobolus mitchellii (Trin.) C.E.Hubb. ex S.T.Blake,Sporobolus mitchellii,native,Sporobolus mitchellii (Trin.) C.E.Hubb.,Sporobolus mitchellii,native,(Trin.) C.E.Hubb.,accepted,Similar for the state flora and the APC,native,native,native
Sporobolus natalensis (Steud.) Dur. & Schinz.,Sporobolus natalensis,introduced,Sporobolus natalensis (Steud.) T.Durand & Schinz,Sporobolus natalensis,naturalised,(Steud.) T.Durand & Schinz,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Sporobolus pulchellus R.Br.,Sporobolus pulchellus,native,Sporobolus pulchellus R.Br.,Sporobolus pulchellus,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Sporobolus pyramidalis P.Beauv.,Sporobolus pyramidalis,introduced,Sporobolus pyramidalis P.Beauv.,Sporobolus pyramidalis,naturalised,P.Beauv.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Sporobolus scabridus S.T.Blake,Sporobolus scabridus,native,Sporobolus scabridus S.T.Blake,Sporobolus scabridus,native,S.T.Blake,accepted,Similar for the state flora and the APC,native,native,native
Sporobolus virginicus (L.) Kunth,Sporobolus virginicus,native,Sporobolus virginicus (L.) Kunth,Sporobolus virginicus,native,(L.) Kunth,accepted,Similar for the state flora and the APC,native,native,native
Stachytarpheta australis Moldenke,Stachytarpheta australis,introduced,Stachytarpheta australis Moldenke,Stachytarpheta australis,naturalised,Moldenke,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Stachytarpheta cayennensis (A.Rich.) Vahl,Stachytarpheta cayennensis,introduced,Stachytarpheta cayennensis (Rich.) Vahl,Stachytarpheta cayennensis,naturalised,(Rich.) Vahl,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Stachytarpheta jamaicensis (L.) Vahl,Stachytarpheta jamaicensis,introduced,Stachytarpheta jamaicensis (L.) Vahl,Stachytarpheta jamaicensis,naturalised,(L.) Vahl,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Stackhousia clementii F.Muell.,Stackhousia clementii,native,Stackhousia clementii Domin,Stackhousia clementii,native,Domin,accepted,Similar for the state flora and the APC,native,native,native
Stackhousia intermedia F.M.Bailey,Stackhousia intermedia,native,Stackhousia intermedia F.M.Bailey,Stackhousia intermedia,native,F.M.Bailey,accepted,Similar for the state flora and the APC,native,native,native
Stackhousia megaloptera F.Muell.,Stackhousia megaloptera,native,Stackhousia megaloptera F.Muell.,Stackhousia megaloptera,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stackhousia muricata Lindl.,Stackhousia muricata,native,Stackhousia muricata Lindl.,Stackhousia muricata,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Stackhousia muricata Lindl. var. annual (W.R.Barker 2171),Stackhousia muricata var. annual,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Stackhousia sp. Lake Mackay (P.K.Latz 12870),Stackhousia sp. Lake Mackay,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Stackhousia sp. leafless (I.D.Cowie 14078) W.R.Barker,Stackhousia sp. leafless,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Stackhousia sp. Swollen gynophore (W.R.Barker 2041) W.R.Barker,Stackhousia sp. Swollen gynophore,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Staurogyne spatulata (Blume) Koord.,Staurogyne spatulata,native,Staurogyne spatulata (Blume) Koord.,Staurogyne spatulata,native,(Blume) Koord.,accepted,Similar for the state flora and the APC,native,native,native
Stellaria media (L.) Vill.,Stellaria media,introduced,Stellaria media (L.) Vill.,Stellaria media,naturalised,(L.) Vill.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Stemodia anisata A.R.Bean,Stemodia anisata,native,Stemodia anisata A.R.Bean,Stemodia anisata,NA,A.R.Bean,accepted,Not recorded on the APC as present in this state,native,native,native
Stemodia debilis Benth.,Stemodia debilis,native,Stemodia debilis Benth.,Stemodia debilis,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Stemodia florulenta W.R.Barker,Stemodia florulenta,native,Stemodia florulenta W.R.Barker,Stemodia florulenta,native,W.R.Barker,accepted,Similar for the state flora and the APC,native,native,native
Stemodia glabella W.R.Barker,Stemodia glabella,native,Stemodia glabella W.R.Barker,Stemodia glabella,native,W.R.Barker,accepted,Similar for the state flora and the APC,native,native,native
Stemodia grossa Benth.,Stemodia grossa,native,Stemodia grossa Benth.,Stemodia grossa,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Stemodia lathraia W.R.Barker,Stemodia lathraia,native,Stemodia lathraia W.R.Barker,Stemodia lathraia,native,W.R.Barker,accepted,Similar for the state flora and the APC,native,native,native
Stemodia lythrifolia F.Muell. ex Benth.,Stemodia lythrifolia,native,Stemodia lythrifolia F.Muell. ex Benth.,Stemodia lythrifolia,native,F.Muell. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Stemodia sp. Tanami (P.K.Latz 8218),Stemodia sp. Tanami,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Stemodia tephropelina W.R.Barker,Stemodia tephropelina,native,Stemodia tephropelina W.R.Barker,Stemodia tephropelina,native,W.R.Barker,accepted,Similar for the state flora and the APC,native,native,native
Stemodia viscosa Roxb.,Stemodia viscosa,native,Stemodia viscosa Roxb.,Stemodia viscosa,native,Roxb.,accepted,Similar for the state flora and the APC,native,native,native
Stemona australiana (Benth.) C.H.Wright,Stemona australiana,native,Stemona australiana (Benth.) C.H.Wright,Stemona australiana,native,(Benth.) C.H.Wright,accepted,Similar for the state flora and the APC,native,native,native
Stemona prostrata Telford,Stemona prostrata,native,Stemona prostrata I.Telford,Stemona prostrata,native,I.Telford,accepted,Similar for the state flora and the APC,native,native,native
Stenanthemum centrale K.Thiele,Stenanthemum centrale,native,Stenanthemum centrale K.R.Thiele,Stenanthemum centrale,native,K.R.Thiele,accepted,Similar for the state flora and the APC,native,native,native
Stenanthemum petraeum Rye,Stenanthemum petraeum,native,Stenanthemum petraeum Rye,Stenanthemum petraeum,native,Rye,accepted,Similar for the state flora and the APC,native,native,native
Stenocarpus acacioides F.Muell.,Stenocarpus acacioides,native,Stenocarpus acacioides F.Muell.,Stenocarpus acacioides,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stenocarpus cunninghamii R.Br.,Stenocarpus cunninghamii,native,Stenocarpus cunninghamii R.Br.,Stenocarpus cunninghamii,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Stenocarpus verticis Foreman,Stenocarpus verticis,native,Stenocarpus verticis Foreman,Stenocarpus verticis,native,Foreman,accepted,Similar for the state flora and the APC,native,native,native
Stenochlaena palustris (Burm.f.) Bedd.,Stenochlaena palustris,native,Stenochlaena palustris (Burm.f.) Bedd.,Stenochlaena palustris,native,(Burm.f.) Bedd.,accepted,Similar for the state flora and the APC,native,native,native
Stenopetalum anfractum E.A.Shaw,Stenopetalum anfractum,native,Stenopetalum anfractum E.A.Shaw,Stenopetalum anfractum,native,E.A.Shaw,accepted,Similar for the state flora and the APC,native,native,native
Stenopetalum decipiens E.A.Shaw,Stenopetalum decipiens,native,Stenopetalum decipiens E.A.Shaw,Stenopetalum decipiens,native,E.A.Shaw,accepted,Similar for the state flora and the APC,native,native,native
Stenopetalum lineare R.Br. ex DC.,Stenopetalum lineare,native,Stenopetalum lineare R.Br. ex DC.,Stenopetalum lineare,native,R.Br. ex DC.,accepted,Similar for the state flora and the APC,native,native,native
Stenopetalum lineare R.Br. ex DC. var. lineare,Stenopetalum lineare var. lineare,native,Stenopetalum lineare R.Br. ex DC.,Stenopetalum lineare,native,R.Br. ex DC.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Stenopetalum nutans F.Muell.,Stenopetalum nutans,native,Stenopetalum nutans F.Muell.,Stenopetalum nutans,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stenopetalum velutinum F.Muell.,Stenopetalum velutinum,native,Stenopetalum velutinum F.Muell.,Stenopetalum velutinum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stenostegia congesta A.R.Bean,Stenostegia congesta,native,Stenostegia congesta A.R.Bean,Stenostegia congesta,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stephania japonica (Thunb.) Miers,Stephania japonica,native,Stephania japonica (Thunb.) Miers,Stephania japonica,native,(Thunb.) Miers,accepted,Similar for the state flora and the APC,native,native,native
Stephania japonica (Thunb.) Miers var. japonica,Stephania japonica var. japonica,native,Stephania japonica (Thunb.) Miers var. japonica,Stephania japonica var. japonica,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Stephania japonica (Thunb.) Miers var. timoriensis (DC.) Forman,Stephania japonica var. timoriensis,native,Stephania japonica var. timoriensis (DC.) Forman,Stephania japonica var. timoriensis,native,(DC.) Forman,accepted,Similar for the state flora and the APC,native,native,native
Sterculia holtzei F.Muell.,Sterculia holtzei,native,Sterculia holtzei F.Muell.,Sterculia holtzei,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Sterculia quadrifida R.Br.,Sterculia quadrifida,native,Sterculia quadrifida R.Br.,Sterculia quadrifida,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Sticherus flabellatus (R.Br.) St.John,Sticherus flabellatus,native,Sticherus flabellatus (R.Br.) H.St.John,Sticherus flabellatus,native,(R.Br.) H.St.John,accepted,Similar for the state flora and the APC,native,native,native
Sticherus flabellatus (R.Br.) St.John var. compactus (C.T.White & Goy) D.A.Sm.,Sticherus flabellatus var. compactus,native,Sticherus flabellatus var. compactus (C.T.White & Goy) D.A.Sm.,Sticherus flabellatus var. compactus,native,(C.T.White & Goy) D.A.Sm.,accepted,Similar for the state flora and the APC,native,native,native
Stictocardia tiliifolia (Desr.) Hallier f.,Stictocardia tiliifolia,native,Stictocardia tiliifolia (Desr.) Hallier f.,Stictocardia tiliifolia,native,(Desr.) Hallier f.,accepted,Similar for the state flora and the APC,native,native,native
Streptoglossa adscendens (Benth.) Dunlop,Streptoglossa adscendens,native,Streptoglossa adscendens (Benth.) Dunlop,Streptoglossa adscendens,native,(Benth.) Dunlop,accepted,Similar for the state flora and the APC,native,native,native
Streptoglossa bubakii (Domin) Dunlop,Streptoglossa bubakii,native,Streptoglossa bubakii (Domin) Dunlop,Streptoglossa bubakii,native,(Domin) Dunlop,accepted,Similar for the state flora and the APC,native,native,native
Streptoglossa cylindriceps (J.M.Black) Dunlop,Streptoglossa cylindriceps,native,Streptoglossa cylindriceps (J.M.Black) Dunlop,Streptoglossa cylindriceps,native,(J.M.Black) Dunlop,accepted,Similar for the state flora and the APC,native,native,native
Streptoglossa decurrens (DC.) Dunlop,Streptoglossa decurrens,native,Streptoglossa decurrens (DC.) Dunlop,Streptoglossa decurrens,native,(DC.) Dunlop,accepted,Similar for the state flora and the APC,native,native,native
Streptoglossa liatroides (Turcz.) Dunlop,Streptoglossa liatroides,native,Streptoglossa liatroides (Turcz.) Dunlop,Streptoglossa liatroides,native,(Turcz.) Dunlop,accepted,Similar for the state flora and the APC,native,native,native
Streptoglossa macrocephala (F.Muell.) Dunlop,Streptoglossa macrocephala,native,Streptoglossa macrocephala (F.Muell.) Dunlop,Streptoglossa macrocephala,native,(F.Muell.) Dunlop,accepted,Similar for the state flora and the APC,native,native,native
Streptoglossa odora (F.Muell.) Dunlop,Streptoglossa odora,native,Streptoglossa odora (F.Muell.) Dunlop,Streptoglossa odora,native,(F.Muell.) Dunlop,accepted,Similar for the state flora and the APC,native,native,native
Striga curviflora (R.Br.) Benth.,Striga curviflora,native,Striga curviflora (R.Br.) Benth.,Striga curviflora,native,(R.Br.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Striga parviflora Benth.,Striga parviflora,native,Striga parviflora (R.Br.) Benth.,Striga parviflora,NA,(R.Br.) Benth.,accepted,Not recorded on the APC as present in this state,native,native,native
Striga squamigera W.R.Barker,Striga squamigera,native,Striga squamigera W.R.Barker,Striga squamigera,native,W.R.Barker,accepted,Similar for the state flora and the APC,native,native,native
Strychnos lucida R.Br.,Strychnos lucida,native,Strychnos lucida R.Br.,Strychnos lucida,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Strychnos minor Dennst.,Strychnos minor,native,Strychnos minor Dennst.,Strychnos minor,native,Dennst.,accepted,Similar for the state flora and the APC,native,native,native
Stuckenia pectinata (L.) Borner,Stuckenia pectinata,native,Stuckenia pectinata (L.) Borner,Stuckenia pectinata,native,(L.) Borner,accepted,Similar for the state flora and the APC,native,native,native
Stylidium accedens A.R.Bean,Stylidium accedens,native,Stylidium accedens A.R.Bean,Stylidium accedens,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium adenophorum Lowrie & Kenneally,Stylidium adenophorum,native,Stylidium adenophorum Lowrie & Kenneally,Stylidium adenophorum,native,Lowrie & Kenneally,accepted,Similar for the state flora and the APC,native,native,native
Stylidium aquaticum A.R.Bean,Stylidium aquaticum,native,Stylidium aquaticum A.R.Bean,Stylidium aquaticum,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium candelabrum Lowrie & Kenneally,Stylidium candelabrum,native,Stylidium candelabrum Lowrie & Kenneally,Stylidium candelabrum,native,Lowrie & Kenneally,accepted,Similar for the state flora and the APC,native,native,native
Stylidium capillare R.Br.,Stylidium capillare,native,Stylidium capillare R.Br.,Stylidium capillare,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium ceratophorum O.Schwarz,Stylidium ceratophorum,native,Stylidium ceratophorum O.Schwarz,Stylidium ceratophorum,native,O.Schwarz,accepted,Similar for the state flora and the APC,native,native,native
Stylidium cordifolium W.Fitzg.,Stylidium cordifolium,native,Stylidium cordifolium W.Fitzg.,Stylidium cordifolium,native,W.Fitzg.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium desertorum Carlquist,Stylidium desertorum,native,Stylidium desertorum Carlquist,Stylidium desertorum,native,Carlquist,accepted,Similar for the state flora and the APC,native,native,native
Stylidium diffusum R.Br.,Stylidium diffusum,native,Stylidium diffusum R.Br.,Stylidium diffusum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium divergens A.R.Bean,Stylidium divergens,native,Stylidium divergens A.R.Bean,Stylidium divergens,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium dunlopianum Carlquist,Stylidium dunlopianum,native,Stylidium dunlopianum Carlquist,Stylidium dunlopianum,native,Carlquist,accepted,Similar for the state flora and the APC,native,native,native
Stylidium ensatum A.R.Bean,Stylidium ensatum,native,Stylidium ensatum A.R.Bean,Stylidium ensatum,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium ericksoniae J.H.Willis,Stylidium ericksoniae,native,Stylidium ericksoniae J.H.Willis,Stylidium ericksoniae,native,J.H.Willis,accepted,Similar for the state flora and the APC,native,native,native
Stylidium exiguum A.R.Bean,Stylidium exiguum,native,Stylidium exiguum A.R.Bean,Stylidium exiguum,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium fissilobum F.Muell.,Stylidium fissilobum,native,Stylidium fissilobum F.Muell.,Stylidium fissilobum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium floodii F.Muell.,Stylidium floodii,native,Stylidium floodii F.Muell.,Stylidium floodii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium floribundum R.Br.,Stylidium floribundum,native,Stylidium floribundum R.Br.,Stylidium floribundum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium fluminense F.L.Erickson & J.H.Willis,Stylidium fluminense,native,Stylidium fluminense F.L.Erickson & J.H.Willis,Stylidium fluminense,native,F.L.Erickson & J.H.Willis,accepted,Similar for the state flora and the APC,native,native,native
Stylidium inaequipetalum J.M.Black,Stylidium inaequipetalum,native,Stylidium inaequipetalum J.M.Black,Stylidium inaequipetalum,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Stylidium leptorrhizum F.Muell.,Stylidium leptorrhizum,native,Stylidium leptorrhizum F.Muell.,Stylidium leptorrhizum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium lobuliflorum F.Muell.,Stylidium lobuliflorum,native,Stylidium lobuliflorum F.Muell.,Stylidium lobuliflorum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium longicornu Carlquist,Stylidium longicornu,native,Stylidium longicornu Carlquist,Stylidium longicornu,native,Carlquist,accepted,Similar for the state flora and the APC,native,native,native
Stylidium multiscapum O.Schwarz,Stylidium multiscapum,native,Stylidium multiscapum O.Schwarz,Stylidium multiscapum,native,O.Schwarz,accepted,Similar for the state flora and the APC,native,native,native
Stylidium muscicola F.Muell.,Stylidium muscicola,native,Stylidium muscicola F.Muell.,Stylidium muscicola,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium nominatum Carlquist,Stylidium nominatum,native,Stylidium nominatum Carlquist,Stylidium nominatum,native,Carlquist,accepted,Similar for the state flora and the APC,native,native,native
Stylidium notabile A.R.Bean,Stylidium notabile,native,Stylidium notabile A.R.Bean,Stylidium notabile,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium osculum A.R.Bean,Stylidium osculum,native,Stylidium osculum A.R.Bean,Stylidium osculum,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Stylidium pachyrrhizum F.Muell.,Stylidium pachyrrhizum,native,Stylidium pachyrrhizum F.Muell.,Stylidium pachyrrhizum,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium pedunculatum R.Br.,Stylidium pedunculatum,native,Stylidium pedunculatum R.Br.,Stylidium pedunculatum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Stylidium prophyllum Lowrie & Kenneally,Stylidium prophyllum,native,Stylidium prophyllum Lowrie & Kenneally,Stylidium prophyllum,native,Lowrie & Kenneally,accepted,Similar for the state flora and the APC,native,native,native
