State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Philotheca buxifolia (Sm.) Paul G.Wilson subsp. buxifolia,Philotheca buxifolia subsp. buxifolia,native,Philotheca buxifolia (Sm.) Paul G.Wilson subsp. buxifolia,Philotheca buxifolia subsp. buxifolia,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Philotheca buxifolia subsp. falcata Paul G.Wilson,Philotheca buxifolia subsp. falcata,native,Philotheca buxifolia subsp. falcata Paul G.Wilson,Philotheca buxifolia subsp. falcata,native,Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Philotheca buxifolia subsp. obovata (G.Don) Paul G.Wilson,Philotheca buxifolia subsp. obovata,native,Philotheca buxifolia subsp. obovata (G.Don) Paul G.Wilson,Philotheca buxifolia subsp. obovata,native,(G.Don) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Philotheca ciliata Hook.,Philotheca ciliata,native,Philotheca ciliata Hook.,Philotheca ciliata,native,Hook.,accepted,Similar for the state flora and the APC,native,native,native
Philotheca conduplicata (Paul G.Wilson) P.I.Forst.,Philotheca conduplicata,native,Philotheca conduplicata (Paul G.Wilson) P.I.Forst.,Philotheca conduplicata,native,(Paul G.Wilson) P.I.Forst.,accepted,Similar for the state flora and the APC,native,native,native
Philotheca cuticularis Paul G.Wilson,Philotheca cuticularis,native,Philotheca cuticularis Paul G.Wilson,Philotheca cuticularis,native,Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Philotheca difformis (A.Cunn. ex Endl.) Paul G.Wilson subsp. difformis,Philotheca difformis subsp. difformis,native,Philotheca difformis (A.Cunn. ex Endl.) Paul G.Wilson subsp. difformis,Philotheca difformis subsp. difformis,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Philotheca difformis subsp. smithiana (Benth.) Paul G.Wilson,Philotheca difformis subsp. smithiana,native,Philotheca difformis subsp. smithiana (Benth.) Paul G.Wilson,Philotheca difformis subsp. smithiana,native,(Benth.) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Philotheca epilosa (Paul G.Wilson) P.I.Forst.,Philotheca epilosa,native,Philotheca epilosa (Paul G.Wilson) P.I.Forst.,Philotheca epilosa,native,(Paul G.Wilson) P.I.Forst.,accepted,Similar for the state flora and the APC,native,native,native
Philotheca ericifolia (A.Cunn. ex Benth.) Paul G.Wilson,Philotheca ericifolia,native,Philotheca ericifolia (A.Cunn. ex Benth.) Paul G.Wilson,Philotheca ericifolia,native,(A.Cunn. ex Benth.) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Philotheca hispidula (Sieber ex Spreng.) Paul G.Wilson,Philotheca hispidula,native,Philotheca hispidula (Sieber ex Spreng.) Paul G.Wilson,Philotheca hispidula,native,(Sieber ex Spreng.) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Philotheca linearis (A.Cunn. ex Endl.) Paul G.Wilson,Philotheca linearis,native,Philotheca linearis (A.Cunn. ex Endl.) Paul G.Wilson,Philotheca linearis,native,(A.Cunn. ex Endl.) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Philotheca myoporoides (DC.) Bayly subsp. myoporoides,Philotheca myoporoides subsp. myoporoides,native,Philotheca myoporoides (DC.) Bayly subsp. myoporoides,Philotheca myoporoides subsp. myoporoides,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Philotheca myoporoides subsp. acuta (Blakely) Bayly,Philotheca myoporoides subsp. acuta,native,Philotheca myoporoides subsp. acuta (Blakely) Bayly,Philotheca myoporoides subsp. acuta,native,(Blakely) Bayly,accepted,Similar for the state flora and the APC,native,native,native
Philotheca myoporoides subsp. brevipedunculata Bayly,Philotheca myoporoides subsp. brevipedunculata,native,Philotheca myoporoides subsp. brevipedunculata Bayly,Philotheca myoporoides subsp. brevipedunculata,native,Bayly,accepted,Similar for the state flora and the APC,native,native,native
Philotheca obovalis (A.Cunn.) Paul G.Wilson,Philotheca obovalis,native,Philotheca obovalis (A.Cunn.) Paul G.Wilson,Philotheca obovalis,native,(A.Cunn.) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Philotheca obovatifolia (Bayly) P.I.Forst.,Philotheca obovatifolia,native,Philotheca obovatifolia (Bayly) P.I.Forst.,Philotheca obovatifolia,native,(Bayly) P.I.Forst.,accepted,Similar for the state flora and the APC,native,native,native
Philotheca papillata I.Telford & L.M.Copel.,Philotheca papillata,native,Philotheca papillata I.Telford & L.M.Copel.,Philotheca papillata,native,I.Telford & L.M.Copel.,accepted,Similar for the state flora and the APC,native,native,native
Philotheca reichenbachii Sieber ex Spreng.,Philotheca reichenbachii,native,Philotheca reichenbachii Sieber ex Spreng.,Philotheca reichenbachii,native,Sieber ex Spreng.,accepted,Similar for the state flora and the APC,native,native,native
Philotheca salsolifolia (Sm.) Druce,Philotheca salsolifolia,native,Philotheca salsolifolia (Sm.) Druce,Philotheca salsolifolia,native,(Sm.) Druce,accepted,Similar for the state flora and the APC,native,native,native
Philotheca salsolifolia (Sm.) Druce subsp. salsolifolia,Philotheca salsolifolia subsp. salsolifolia,native,Philotheca salsolifolia (Sm.) Druce subsp. salsolifolia,Philotheca salsolifolia subsp. salsolifolia,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Philotheca salsolifolia subsp. pedicellata Paul G.Wilson,Philotheca salsolifolia subsp. pedicellata,native,Philotheca salsolifolia subsp. pedicellata Paul G.Wilson,Philotheca salsolifolia subsp. pedicellata,native,Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Philotheca scabra  (Paxton) Paul G.Wilson subsp. scabra,Philotheca scabra subsp. scabra,native,Philotheca scabra (Paxton) Paul G.Wilson subsp. scabra,Philotheca scabra subsp. scabra,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Philotheca scabra subsp. latifolia (Paul G.Wilson) Paul G.Wilson,Philotheca scabra subsp. latifolia,native,Philotheca scabra subsp. latifolia (Paul G.Wilson) Paul G.Wilson,Philotheca scabra subsp. latifolia,native,(Paul G.Wilson) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Philotheca trachyphylla (F.Muell.) Paul G.Wilson,Philotheca trachyphylla,native,Philotheca trachyphylla (F.Muell.) Paul G.Wilson,Philotheca trachyphylla,NA,(F.Muell.) Paul G.Wilson,accepted,Not recorded on the APC as present in this state,native,native,native
Philotheca virgata (Hook.f.) Paul G.Wilson,Philotheca virgata,native,Philotheca virgata (Hook.f.) Paul G.Wilson,Philotheca virgata,native,(Hook.f.) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Philydrum lanuginosum Banks & Sol. ex Gaertn.,Philydrum lanuginosum,native,Philydrum lanuginosum Banks ex Gaertn.,Philydrum lanuginosum,native,Banks ex Gaertn.,accepted,Similar for the state flora and the APC,native,native,native
Phlebodium aureum J.Sm.,Phlebodium aureum,introduced,Phlebodium aureum (L.) J.Sm.,Phlebodium aureum,naturalised,(L.) J.Sm.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phlegmariurus varius (R.Br.) A.R.Field & Bostock,Phlegmariurus varius,native,Phlegmariurus varius (R.Br.) A.R.Field & Bostock,Phlegmariurus varius,native,(R.Br.) A.R.Field & Bostock,accepted,Similar for the state flora and the APC,native,native,native
Phlegmatospermum cochlearinum (F.Muell.) O.E.Schulz,Phlegmatospermum cochlearinum,native,Phlegmatospermum cochlearinum (F.Muell.) O.E.Schulz,Phlegmatospermum cochlearinum,native,(F.Muell.) O.E.Schulz,accepted,Similar for the state flora and the APC,native,native,native
Phleum pratense L.,Phleum pratense,introduced,Phleum pratense L.,Phleum pratense,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phoenix canariensis Chabaud,Phoenix canariensis,introduced,Phoenix canariensis H.Wildpret,Phoenix canariensis,naturalised,H.Wildpret,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phoenix reclinata Jacq.,Phoenix reclinata,introduced,Phoenix reclinata Jacq.,Phoenix reclinata,naturalised,Jacq.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phormium tenax J.R.Forst. & G.Forst.,Phormium tenax,introduced,Phormium tenax J.R.Forst. & G.Forst.,Phormium tenax,doubtfully naturalised,J.R.Forst. & G.Forst.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Photinia serratifolia (Desf.) Kalkman,Photinia serratifolia,introduced,Photinia serratifolia (Desf.) Kalkman,Photinia serratifolia,naturalised,(Desf.) Kalkman,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phragmites australis (Cav.) Trin. ex Steud.,Phragmites australis,native,Phragmites australis (Cav.) Trin. ex Steud.,Phragmites australis,native,(Cav.) Trin. ex Steud.,accepted,Similar for the state flora and the APC,native,native,native
Phyla canescens (Kunth) Greene,Phyla canescens,introduced,Phyla canescens (Kunth) Greene,Phyla canescens,naturalised,(Kunth) Greene,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phyla nodiflora (L.) Greene,Phyla nodiflora,introduced,Phyla nodiflora (L.) Greene,Phyla nodiflora,naturalised,(L.) Greene,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phyllangium sulcatum Dunlop,Phyllangium sulcatum,native,Phyllangium sulcatum Dunlop,Phyllangium sulcatum,native,Dunlop,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus amarus Schumach.,Phyllanthus amarus,introduced,Phyllanthus amarus Schumach.,Phyllanthus amarus,naturalised,Schumach.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phyllanthus carpentariae Müll.Arg.,Phyllanthus carpentariae,native,Phyllanthus carpentariae Müll.Arg.,Phyllanthus carpentariae,native,Müll.Arg.,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus fuernrohrii F.Muell.,Phyllanthus fuernrohrii,native,Phyllanthus fuernrohrii F.Muell.,Phyllanthus fuernrohrii,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus gunnii Hook.f.,Phyllanthus gunnii,native,Phyllanthus gunnii Hook.f.,Phyllanthus gunnii,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus hirtellus F.Muell. ex Müll.Arg.,Phyllanthus hirtellus,native,Phyllanthus hirtellus F.Muell. ex Müll.Arg.,Phyllanthus hirtellus,native,F.Muell. ex Müll.Arg.,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus involutus J.T.Hunter & J.J.Bruhl,Phyllanthus involutus,native,Phyllanthus involutus J.T.Hunter & J.J.Bruhl,Phyllanthus involutus,native,J.T.Hunter & J.J.Bruhl,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus lacerosus Airy Shaw,Phyllanthus lacerosus,native,Phyllanthus lacerosus Airy Shaw,Phyllanthus lacerosus,native,Airy Shaw,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus lacunarius F.Muell.,Phyllanthus lacunarius,native,Phyllanthus lacunarius F.Muell.,Phyllanthus lacunarius,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus lacunellus Airy Shaw,Phyllanthus lacunellus,native,Phyllanthus lacunellus Airy Shaw,Phyllanthus lacunellus,native,Airy Shaw,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus maderaspatensis L.,Phyllanthus maderaspatensis,native,Phyllanthus maderaspatensis L.,Phyllanthus maderaspatensis,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus microcladus Müll.Arg.,Phyllanthus microcladus,native,Phyllanthus microcladus Müll.Arg.,Phyllanthus microcladus,native,Müll.Arg.,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus oblanceolatus J.T.Hunter & J.J.Bruhl,Phyllanthus oblanceolatus,native,Phyllanthus oblanceolatus J.T.Hunter & J.J.Bruhl,Phyllanthus oblanceolatus,native,J.T.Hunter & J.J.Bruhl,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus occidentalis J.T.Hunter & J.J.Bruhl,Phyllanthus occidentalis,native,Phyllanthus occidentalis J.T.Hunter & J.J.Bruhl,Phyllanthus occidentalis,native,J.T.Hunter & J.J.Bruhl,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus similis Müll.Arg.,Phyllanthus similis,native,Phyllanthus similis Müll.Arg.,Phyllanthus similis,native,Müll.Arg.,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus subcrenulatus F.Muell.,Phyllanthus subcrenulatus,native,Phyllanthus subcrenulatus F.Muell.,Phyllanthus subcrenulatus,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Phyllanthus tenellus Roxb.,Phyllanthus tenellus,introduced,Phyllanthus tenellus Roxb.,Phyllanthus tenellus,naturalised,Roxb.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phyllanthus virgatus G.Forst.,Phyllanthus virgatus,native,Phyllanthus virgatus G.Forst.,Phyllanthus virgatus,native,G.Forst.,accepted,Similar for the state flora and the APC,native,native,native
Phyllostachys aurea C.Rivière & Rivière,Phyllostachys aurea,introduced,Phyllostachys aurea Riviere & C.Riviere,Phyllostachys aurea,naturalised,Riviere & C.Riviere,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phyllostachys nigra Munro,Phyllostachys nigra,introduced,Phyllostachys nigra (Lodd. ex Lindl.) Munro,Phyllostachys nigra,naturalised,(Lodd. ex Lindl.) Munro,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phyllota grandiflora Benth.,Phyllota grandiflora,native,Phyllota grandiflora Benth.,Phyllota grandiflora,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Phyllota humifusa Benth.,Phyllota humifusa,native,Phyllota humifusa A.Cunn. ex Benth.,Phyllota humifusa,native,A.Cunn. ex Benth.,accepted,Similar for the state flora and the APC,native,native,native
Phyllota phylicoides (Sieber ex DC.) Benth.,Phyllota phylicoides,native,Phyllota phylicoides (Sieber ex DC.) Benth.,Phyllota phylicoides,native,(Sieber ex DC.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Phyllota squarrosa (Sieber ex DC.) Benth.,Phyllota squarrosa,native,Phyllota squarrosa (Sieber ex DC.) Benth.,Phyllota squarrosa,native,(Sieber ex DC.) Benth.,accepted,Similar for the state flora and the APC,native,native,native
Physalis angulata L.,Physalis angulata,introduced,Physalis angulata L.,Physalis angulata,doubtfully naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Physalis hederifolia A.Gray,Physalis hederifolia,introduced,Physalis hederifolia A.Gray,Physalis hederifolia,naturalised,A.Gray,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Physalis ixocarpa Brot. ex Hornem.,Physalis ixocarpa,introduced,Physalis ixocarpa Brot. ex Hornem.,Physalis ixocarpa,naturalised,Brot. ex Hornem.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Physalis lanceifolia Nees,Physalis lanceifolia,introduced,Physalis lanceifolia Nees,Physalis lanceifolia,naturalised,Nees,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Physalis longifolia Nutt.,Physalis longifolia,introduced,Physalis longifolia Nutt.,Physalis longifolia,naturalised,Nutt.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Physalis peruviana L.,Physalis peruviana,introduced,Physalis peruviana L.,Physalis peruviana,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Physalis philadelphica Lam.,Physalis philadelphica,introduced,Physalis philadelphica Lam.,Physalis philadelphica,naturalised,Lam.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Physalis pubescens L.,Physalis pubescens,introduced,Physalis pubescens L.,Physalis pubescens,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Physostegia virginiana Benth.,Physostegia virginiana,introduced,Physostegia virginiana (L.) Benth.,Physostegia virginiana,naturalised,(L.) Benth.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phytolacca americana L.,Phytolacca americana,introduced,Phytolacca americana L.,Phytolacca americana,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Phytolacca dioica L.,Phytolacca dioica,introduced,Phytolacca dioica L.,Phytolacca dioica,doubtfully naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Phytolacca octandra L.,Phytolacca octandra,introduced,Phytolacca octandra L.,Phytolacca octandra,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Picea abies (L.) H.Karst.,Picea abies,introduced,Picea abies (L.) H.Karst.,Picea abies,doubtfully naturalised,(L.) H.Karst.,accepted,"According to the state flora is introduced, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Picris angustifolia DC. subsp. angustifolia,Picris angustifolia subsp. angustifolia,native,Picris angustifolia DC. subsp. angustifolia,Picris angustifolia subsp. angustifolia,NA,NA,accepted,Not recorded on the APC as present in this state,native,native,native
Picris angustifolia subsp. carolorum-henricorum (Lack) S.Holzapfel,Picris angustifolia subsp. carolorum-henricorum,native,Picris angustifolia subsp. carolorum-henricorum (Lack) S.Holzapfel,Picris angustifolia subsp. carolorum-henricorum,native,(Lack) S.Holzapfel,accepted,Similar for the state flora and the APC,native,native,native
Picris angustifolia subsp. merxmuelleri Lack & S.Holzapfel,Picris angustifolia subsp. merxmuelleri,native,Picris angustifolia subsp. merxmuelleri Lack & S.Holzapfel,Picris angustifolia subsp. merxmuelleri,native,Lack & S.Holzapfel,accepted,Similar for the state flora and the APC,native,native,native
Picris barbarorum Lindl.,Picris barbarorum,native,Picris barbarorum Lindl.,Picris barbarorum,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Picris burbidgei S.Holzapfel,Picris burbidgei,native,Picris burbidgeae S.Holzapfel,Picris burbidgeae,native,S.Holzapfel,orthographic variant,Similar for the state flora and the APC,native,native,native
Picris eichleri Lack & S.Holzapfel,Picris eichleri,native,Picris eichleri Lack & S.Holzapfel,Picris eichleri,native,Lack & S.Holzapfel,accepted,Similar for the state flora and the APC,native,native,native
Picris evae Lack,Picris evae,native,Picris evae Lack,Picris evae,native,Lack,accepted,Similar for the state flora and the APC,native,native,native
Picris squarrosa Steetz,Picris squarrosa,native,Picris squarrosa Steetz,Picris squarrosa,native,Steetz,accepted,Similar for the state flora and the APC,native,native,native
Pilea microphylla (L.) Liebm.,Pilea microphylla,introduced,Pilea microphylla (L.) Liebm.,Pilea microphylla,naturalised,(L.) Liebm.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Pilidiostigma glabrum Burret,Pilidiostigma glabrum,native,Pilidiostigma glabrum Burret,Pilidiostigma glabrum,native,Burret,accepted,Similar for the state flora and the APC,native,native,native
Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip. subsp. aurantiaca,Pilosella aurantiaca subsp. aurantiaca,introduced,Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip. subsp. aurantiaca,Pilosella aurantiaca subsp. aurantiaca,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Pilosella officinarum Vaill.,Pilosella officinarum,introduced,Pilosella officinarum Vaill.,Pilosella officinarum,NA,Vaill.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Pilosella officinarum Vaill. subsp. officinarum,Pilosella officinarum subsp. officinarum,introduced,Pilosella officinarum Vaill. subsp. officinarum,Pilosella officinarum subsp. officinarum,NA,NA,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Pilularia novae-hollandiae A.Braun,Pilularia novae-hollandiae,native,Pilularia novae-hollandiae A.Braun,Pilularia novae-hollandiae,native,A.Braun,accepted,Similar for the state flora and the APC,native,native,native
Pimelea alpina F.Muell. ex Meisn.,Pimelea alpina,native,Pimelea alpina F.Muell. ex Meisn.,Pimelea alpina,native,F.Muell. ex Meisn.,accepted,Similar for the state flora and the APC,native,native,native
Pimelea altior F.Muell.,Pimelea altior,native,Pimelea altior F.Muell.,Pimelea altior,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Pimelea axiflora F.Muell. ex Meisn.,Pimelea axiflora,native,Pimelea axiflora F.Muell. ex Meisn.,Pimelea axiflora,native,F.Muell. ex Meisn.,accepted,Similar for the state flora and the APC,native,native,native
Pimelea axiflora F.Muell. ex Meisn. subsp. axiflora,Pimelea axiflora subsp. axiflora,native,Pimelea axiflora F.Muell. ex Meisn. subsp. axiflora,Pimelea axiflora subsp. axiflora,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Pimelea axiflora subsp. alpina (F.Muell. ex Benth.) Threlfall,Pimelea axiflora subsp. alpina,native,Pimelea axiflora subsp. alpina (Benth.) Threlfall,Pimelea axiflora subsp. alpina,native,(Benth.) Threlfall,accepted,Similar for the state flora and the APC,native,native,native
Pimelea axiflora subsp. pubescens Rye,Pimelea axiflora subsp. pubescens,native,Pimelea axiflora subsp. pubescens Rye,Pimelea axiflora subsp. pubescens,native,Rye,accepted,Similar for the state flora and the APC,native,native,native
Pimelea biflora N.A.Wakef.,Pimelea biflora,native,Pimelea biflora N.A.Wakef.,Pimelea biflora,native,N.A.Wakef.,accepted,Similar for the state flora and the APC,native,native,native
Pimelea bracteata Threlfall,Pimelea bracteata,native,Pimelea bracteata Threlfall,Pimelea bracteata,native,Threlfall,accepted,Similar for the state flora and the APC,native,native,native
Pimelea ciliolaris (Threlfall) Rye,Pimelea ciliolaris,native,Pimelea ciliolaris (Threlfall) Rye,Pimelea ciliolaris,native,(Threlfall) Rye,accepted,Similar for the state flora and the APC,native,native,native
Pimelea congesta C.Moore & F.Muell.,Pimelea congesta,native,Pimelea congesta C.Moore & F.Muell.,Pimelea congesta,NA,C.Moore & F.Muell.,accepted,Not recorded on the APC as present in this state,native,native,native
Pimelea cremnophila L.M.Copel. & I.Telford,Pimelea cremnophila,native,Pimelea cremnophila L.M.Copel. & I.Telford,Pimelea cremnophila,native,L.M.Copel. & I.Telford,accepted,Similar for the state flora and the APC,native,native,native
Pimelea curviflora R.Br.,Pimelea curviflora,native,Pimelea curviflora R.Br.,Pimelea curviflora,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pimelea curviflora R.Br. var. curviflora,Pimelea curviflora var. curviflora,native,Pimelea curviflora R.Br. var. curviflora,Pimelea curviflora var. curviflora,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Pimelea curviflora var. acuta Threlfall,Pimelea curviflora var. acuta,native,Pimelea curviflora var. acuta Threlfall,Pimelea curviflora var. acuta,native,Threlfall,accepted,Similar for the state flora and the APC,native,native,native
Pimelea curviflora var. divergens Threlfall,Pimelea curviflora var. divergens,native,Pimelea curviflora var. divergens Threlfall,Pimelea curviflora var. divergens,native,Threlfall,accepted,Similar for the state flora and the APC,native,native,native
Pimelea curviflora var. gracilis (R.Br.) Threlfall,Pimelea curviflora var. gracilis,native,Pimelea curviflora var. gracilis (R.Br.) Threlfall,Pimelea curviflora var. gracilis,native,(R.Br.) Threlfall,accepted,Similar for the state flora and the APC,native,native,native
Pimelea curviflora var. sericea Benth.,Pimelea curviflora var. sericea,native,Pimelea curviflora var. sericea Benth.,Pimelea curviflora var. sericea,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Pimelea curviflora var. subglabrata Threlfall,Pimelea curviflora var. subglabrata,native,Pimelea curviflora var. subglabrata Threlfall,Pimelea curviflora var. subglabrata,native,Threlfall,accepted,Similar for the state flora and the APC,native,native,native
Pimelea elongata Threlfall,Pimelea elongata,native,Pimelea elongata Threlfall,Pimelea elongata,native,Threlfall,accepted,Similar for the state flora and the APC,native,native,native
Pimelea flava R.Br.,Pimelea flava,native,Pimelea flava R.Br.,Pimelea flava,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pimelea flava subsp. dichotoma (Schltdl.) Threlfall,Pimelea flava subsp. dichotoma,native,Pimelea flava subsp. dichotoma (Schltdl.) Threlfall,Pimelea flava subsp. dichotoma,native,(Schltdl.) Threlfall,accepted,Similar for the state flora and the APC,native,native,native
Pimelea gigandra A.R.Bean,Pimelea gigandra,native,Pimelea gigandra A.R.Bean,Pimelea gigandra,native,A.R.Bean,accepted,Similar for the state flora and the APC,native,native,native
Pimelea glauca R.Br.,Pimelea glauca,native,Pimelea glauca R.Br.,Pimelea glauca,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pimelea humilis R.Br.,Pimelea humilis,native,Pimelea humilis R.Br.,Pimelea humilis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pimelea latifolia R.Br.,Pimelea latifolia,native,Pimelea latifolia R.Br.,Pimelea latifolia,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pimelea latifolia R.Br. subsp. latifolia,Pimelea latifolia subsp. latifolia,native,Pimelea latifolia R.Br.,Pimelea latifolia,native,R.Br.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Pimelea latifolia subsp. elliptifolia Threlfall,Pimelea latifolia subsp. elliptifolia,native,Pimelea hirsuta subsp. elliptifolia (Threlfall) A.R.Bean,Pimelea hirsuta subsp. elliptifolia,native,(Threlfall) A.R.Bean,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Pimelea latifolia subsp. hirsuta (Meisn.) Threlfall,Pimelea latifolia subsp. hirsuta,native,Pimelea hirsuta Meisn.,Pimelea hirsuta,native,Meisn.,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Pimelea ligustrina Labill. subsp. ligustrina,Pimelea ligustrina subsp. ligustrina,native,Pimelea ligustrina Labill. subsp. ligustrina,Pimelea ligustrina subsp. ligustrina,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Pimelea ligustrina subsp. ciliata Threlfall,Pimelea ligustrina subsp. ciliata,native,Pimelea ligustrina subsp. ciliata Threlfall,Pimelea ligustrina subsp. ciliata,native,Threlfall,accepted,Similar for the state flora and the APC,native,native,native
Pimelea ligustrina subsp. hypericina (A.Cunn.) Threlfall,Pimelea ligustrina subsp. hypericina,native,Pimelea ligustrina subsp. hypericina (A.Cunn.) Threlfall,Pimelea ligustrina subsp. hypericina,native,(A.Cunn.) Threlfall,accepted,Similar for the state flora and the APC,native,native,native
Pimelea linifolia Sm. subsp. linifolia,Pimelea linifolia subsp. linifolia,native,Pimelea linifolia Sm. subsp. linifolia,Pimelea linifolia subsp. linifolia,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Pimelea linifolia subsp. caesia Threlfall,Pimelea linifolia subsp. caesia,native,Pimelea linifolia subsp. caesia Threlfall,Pimelea linifolia subsp. caesia,native,Threlfall,accepted,Similar for the state flora and the APC,native,native,native
Pimelea linifolia subsp. collina (R.Br.) Threlfall,Pimelea linifolia subsp. collina,native,Pimelea linifolia subsp. collina (R.Br.) Threlfall,Pimelea linifolia subsp. collina,native,(R.Br.) Threlfall,accepted,Similar for the state flora and the APC,native,native,native
Pimelea linifolia subsp. linoides (A.Cunn.) Threlfall,Pimelea linifolia subsp. linoides,native,Pimelea linifolia subsp. linoides (A.Cunn.) Threlfall,Pimelea linifolia subsp. linoides,native,(A.Cunn.) Threlfall,accepted,Similar for the state flora and the APC,native,native,native
