State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Plantago bellidioides Decne.,Plantago bellidioides,native,Plantago bellidioides Decne.,Plantago bellidioides,native,Decne.,accepted,Similar for the state flora and the APC,native,native,native
Plantago coronopus L. subsp. commutata (Guss.) Pilg.,Plantago coronopus subsp. commutata,introduced,Plantago coronopus subsp. commutata (Guss.) Pilg.,Plantago coronopus subsp. commutata,naturalised,(Guss.) Pilg.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Plantago coronopus L. subsp. coronopus,Plantago coronopus subsp. coronopus,introduced,Plantago coronopus L. subsp. coronopus,Plantago coronopus subsp. coronopus,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Plantago daltonii Decne.,Plantago daltonii,native,Plantago daltonii Decne.,Plantago daltonii,native,Decne.,accepted,Similar for the state flora and the APC,native,native,native
Plantago debilis R.Br.,Plantago debilis,native,Plantago debilis R.Br.,Plantago debilis,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Plantago gaudichaudii Barnéoud,Plantago gaudichaudii,native,Plantago gaudichaudii Barneoud,Plantago gaudichaudii,native,Barneoud,accepted,Similar for the state flora and the APC,native,native,native
Plantago glabrata Hook.f.,Plantago glabrata,native,Plantago glabrata Hook.f.,Plantago glabrata,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Plantago glacialis B.G.Briggs,Plantago glacialis,native,"Plantago glacialis B.G.Briggs, Carolin & Pulley",Plantago glacialis,native,"B.G.Briggs, Carolin & Pulley",accepted,Similar for the state flora and the APC,native,native,native
Plantago gunnii Hook.f.,Plantago gunnii,native,Plantago gunnii Hook.f.,Plantago gunnii,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Plantago hispida R.Br.,Plantago hispida,native,Plantago hispida R.Br.,Plantago hispida,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Plantago lanceolata L.,Plantago lanceolata,introduced,Plantago lanceolata L.,Plantago lanceolata,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Plantago major L.,Plantago major,introduced,Plantago major L.,Plantago major,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Plantago paradoxa Hook.f.,Plantago paradoxa,native,Plantago paradoxa Hook.f.,Plantago paradoxa,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Plantago tasmanica Hook.f. var. archeri (Hook.f.) W.M.Curtis,Plantago tasmanica var. archeri,native,Plantago tasmanica var. archeri (Hook.f.) W.M.Curtis,Plantago tasmanica var. archeri,native,(Hook.f.) W.M.Curtis,accepted,Similar for the state flora and the APC,native,native,native
Plantago tasmanica Hook.f. var. tasmanica,Plantago tasmanica var. tasmanica,native,Plantago tasmanica Hook.f. var. tasmanica,Plantago tasmanica var. tasmanica,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Plantago triantha Spreng.,Plantago triantha,native,Plantago triantha Spreng.,Plantago triantha,native,Spreng.,accepted,Similar for the state flora and the APC,native,native,native
Plantago varia R.Br.,Plantago varia,native,Plantago varia R.Br.,Plantago varia,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Platylobium obtusangulum Hook.,Platylobium obtusangulum,native,Platylobium obtusangulum Hook.,Platylobium obtusangulum,native,Hook.,accepted,Similar for the state flora and the APC,native,native,native
Platylobium parviflorum Sm.,Platylobium parviflorum,native,Platylobium parviflorum Sm.,Platylobium parviflorum,native,Sm.,accepted,Similar for the state flora and the APC,native,native,native
Platylobium triangulare R.Br.,Platylobium triangulare,native,Platylobium triangulare R.Br.,Platylobium triangulare,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Pleurandra ovata Labill.,Pleurandra ovata,native,NA,NA,NA,NA,pro parte taxonomic synonym,"It corresponds to several accepted names on the APC due to have been pro parte misapplied, therefore it is impossible to assign one",native,native,native
Pleurandra sericea R.Br. ex DC.,Pleurandra sericea,native,NA,NA,NA,NA,pro parte misapplied,"It corresponds to several accepted names on the APC due to have been pro parte misapplied, therefore it is impossible to assign one",native,native,native
Pleurosorus rutifolius (R.Br.) Fée,Pleurosorus rutifolius,native,"Asplenium subglandulosum (Hook. & Grev.) Salvo, Prada & T.E.Diaz",Asplenium subglandulosum,native,"(Hook. & Grev.) Salvo, Prada & T.E.Diaz",taxonomic synonym,Similar for the state flora and the APC,native,native,native
Pneumatopteris pennigera (G.Forst.) Holttum,Pneumatopteris pennigera,native,Pneumatopteris pennigera (G.Forst.) Holttum,Pneumatopteris pennigera,native,(G.Forst.) Holttum,accepted,Similar for the state flora and the APC,native,native,native
Poa affinis R.Br.,Poa affinis,native,Poa affinis R.Br.,Poa affinis,NA,R.Br.,accepted,Not recorded on the APC as present in this state,native,native,native
Poa annua L.,Poa annua,introduced,Poa annua L.,Poa annua,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Poa australis R.Br.,Poa australis,native,NA,NA,NA,NA,pro parte taxonomic synonym,"It corresponds to several accepted names on the APC due to have been pro parte misapplied, therefore it is impossible to assign one",native,native,native
Poa bulbosa L.,Poa bulbosa,introduced,Poa bulbosa L.,Poa bulbosa,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Poa caespitosa G.Forst. ex Spreng. var. laevis (R.Br.) Benth.,Poa caespitosa var. laevis,native,Poa poiformis (Labill.) Druce,Poa poiformis,native,(Labill.) Druce,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Poa clelandii Vickery,Poa clelandii,native,Poa clelandii Vickery,Poa clelandii,native,Vickery,accepted,Similar for the state flora and the APC,native,native,native
Poa clivicola Vickery,Poa clivicola,native,Poa clivicola Vickery,Poa clivicola,native,Vickery,accepted,Similar for the state flora and the APC,native,native,native
Poa compressa L.,Poa compressa,introduced,Poa compressa L.,Poa compressa,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Poa costiniana Vickery,Poa costiniana,native,Poa costiniana Vickery,Poa costiniana,native,Vickery,accepted,Similar for the state flora and the APC,native,native,native
Poa fawcettiae Vickery,Poa fawcettiae,native,Poa fawcettiae Vickery,Poa fawcettiae,native,Vickery,accepted,Similar for the state flora and the APC,native,native,native
Poa gunnii Vickery,Poa gunnii,native,Poa gunnii Vickery,Poa gunnii,native,Vickery,accepted,Similar for the state flora and the APC,native,native,native
Poa halmaturina J.M.Black,Poa halmaturina,native,Poa halmaturina J.M.Black,Poa halmaturina,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Poa hiemata Vickery,Poa hiemata,native,Poa hiemata Vickery,Poa hiemata,native,Vickery,accepted,Similar for the state flora and the APC,native,native,native
Poa hookeri Vickery,Poa hookeri,native,Poa hookeri Vickery,Poa hookeri,native,Vickery,accepted,Similar for the state flora and the APC,native,native,native
Poa infirma Kunth,Poa infirma,introduced,Poa infirma Kunth,Poa infirma,naturalised,Kunth,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Poa jugicola D.I.Morris,Poa jugicola,native,Poa jugicola D.I.Morris,Poa jugicola,native,D.I.Morris,accepted,Similar for the state flora and the APC,native,native,native
Poa labillardierei Steud. var. acris Vickery,Poa labillardierei var. acris,native,Poa labillardierei var. acris Vickery,Poa labillardierei var. acris,native,Vickery,accepted,Similar for the state flora and the APC,native,native,native
Poa labillardierei Steud. var. labillardierei,Poa labillardierei var. labillardierei,native,Poa labillardierei Steud. var. labillardierei,Poa labillardierei var. labillardierei,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Poa laevis R.Br.,Poa laevis,native,Poa poiformis (Labill.) Druce,Poa poiformis,native,(Labill.) Druce,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Poa mollis Vickery,Poa mollis,native,Poa mollis Vickery,Poa mollis,native,Vickery,accepted,Similar for the state flora and the APC,native,native,native
Poa poiformis (Labill.) Druce var. poiformis,Poa poiformis var. poiformis,native,Poa poiformis (Labill.) Druce var. poiformis,Poa poiformis var. poiformis,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Poa poiformis (Labill.) Druce var. ramifer D.I.Morris,Poa poiformis var. ramifer,native,Poa poiformis var. ramifer D.I.Morris,Poa poiformis var. ramifer,native,D.I.Morris,accepted,Similar for the state flora and the APC,native,native,native
Poa pratensis L.,Poa pratensis,introduced,Poa pratensis L.,Poa pratensis,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Poa rodwayi Vickery,Poa rodwayi,native,Poa rodwayi Vickery,Poa rodwayi,native,Vickery,accepted,Similar for the state flora and the APC,native,native,native
Poa sieberiana Spreng. var. hirtella Vickery,Poa sieberiana var. hirtella,native,Poa sieberiana var. hirtella Vickery,Poa sieberiana var. hirtella,NA,Vickery,accepted,Not recorded on the APC as present in this state,native,native,native
Poa sieberiana Spreng. var. sieberiana,Poa sieberiana var. sieberiana,native,Poa sieberiana Spreng. var. sieberiana,Poa sieberiana var. sieberiana,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Poa tenera F.Muell. ex Hook.f.,Poa tenera,native,Poa tenera F.Muell. ex Hook.f.,Poa tenera,native,F.Muell. ex Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Poa trivialis L.,Poa trivialis,introduced,Poa trivialis L.,Poa trivialis,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Podalyria sericea (Andrews) R.Br.,Podalyria sericea,introduced,Podalyria sericea (Andrews) R.Br.,Podalyria sericea,naturalised,(Andrews) R.Br.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Podocarpus lawrencei Hook.f.,Podocarpus lawrencei,native,Podocarpus lawrencei Hook.f.,Podocarpus lawrencei,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Podolepis decipiens Jeanes,Podolepis decipiens,native,Podolepis decipiens Jeanes,Podolepis decipiens,native,Jeanes,accepted,Similar for the state flora and the APC,native,native,native
Podolepis jaceoides (Sims) Voss,Podolepis jaceoides,native,Podolepis jaceoides (Sims) Voss,Podolepis jaceoides,native,(Sims) Voss,accepted,Similar for the state flora and the APC,native,native,native
Podotheca angustifolia (Labill.) Less.,Podotheca angustifolia,native,Podotheca angustifolia (Labill.) Less.,Podotheca angustifolia,presumed extinct,(Labill.) Less.,accepted,"According to the state flora is native, while according to the APC is presumed extinct",native,native,native
Polycarpon tetraphyllum (L.) L.,Polycarpon tetraphyllum,introduced,Polycarpon tetraphyllum (L.) L.,Polycarpon tetraphyllum,naturalised,(L.) L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Polygala myrtifolia L.,Polygala myrtifolia,introduced,Polygala myrtifolia L.,Polygala myrtifolia,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Polygala vulgaris L.,Polygala vulgaris,introduced,Polygala vulgaris L.,Polygala vulgaris,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Polygonum arenastrum Jord. ex Boreau,Polygonum arenastrum,introduced,Polygonum arenastrum Jord. ex Boreau,Polygonum arenastrum,naturalised,Jord. ex Boreau,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Polygonum aviculare L.,Polygonum aviculare,introduced,Polygonum aviculare L.,Polygonum aviculare,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Polyphlebium venosum (R.Br.) Copel.,Polyphlebium venosum,native,Polyphlebium venosum (R.Br.) Copel.,Polyphlebium venosum,native,(R.Br.) Copel.,accepted,Similar for the state flora and the APC,native,native,native
Polypodium billardierei R.Br.,Polypodium billardierei,native,Notogrammitis billardierei (Willd.) Parris,Notogrammitis billardierei,native,(Willd.) Parris,nomenclatural synonym,Similar for the state flora and the APC,native,native,native
Polypodium pustulatum G.Forst.,Polypodium pustulatum,native,"Dendroconche scandens (G.Forst.) Testo, Sundue & A.R.Field",Dendroconche scandens,NA,"(G.Forst.) Testo, Sundue & A.R.Field",misapplied,Not recorded on the APC as present in this state,native,native,native
Polypogon lutosus (Poir.) Hitchc.,Polypogon lutosus,native,Polypogon lutosus (Poir.) Hitchc.,Polypogon lutosus,naturalised,(Poir.) Hitchc.,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Polypogon maritimus Willd. var. subspatheaceus (Req.) Parl.,Polypogon maritimus var. subspatheaceus,introduced,Polypogon maritimus var. subspatheaceus (Req.) Duby,Polypogon maritimus var. subspatheaceus,NA,(Req.) Duby,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Polypogon monspeliensis (L.) Desf.,Polypogon monspeliensis,introduced,Polypogon monspeliensis (L.) Desf.,Polypogon monspeliensis,naturalised,(L.) Desf.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Polyscias sambucifolia (Sieber ex DC.) Harms,Polyscias sambucifolia,native,Polyscias sambucifolia (Sieber ex DC.) Harms,Polyscias sambucifolia,naturalised,(Sieber ex DC.) Harms,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Polyscias sp. Douglas-Denison (R.Schahinger HO526133) Tas Herbarium,Polyscias sp.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Polystichum proliferum (R.Br.) C.Presl,Polystichum proliferum,native,Polystichum proliferum (R.Br.) C.Presl,Polystichum proliferum,native,(R.Br.) C.Presl,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris apetala Labill. subsp. apetala,Pomaderris apetala subsp. apetala,native,Pomaderris apetala Labill. subsp. apetala,Pomaderris apetala subsp. apetala,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris apetala Labill. subsp. maritima N.G.Walsh & Coates,Pomaderris apetala subsp. maritima,native,Pomaderris apetala subsp. maritima N.G.Walsh & Coates,Pomaderris apetala subsp. maritima,native,N.G.Walsh & Coates,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris aspera Sieber ex DC.,Pomaderris aspera,native,Pomaderris aspera Sieber ex DC.,Pomaderris aspera,native,Sieber ex DC.,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris elachophylla F.Muell.,Pomaderris elachophylla,native,Pomaderris elachophylla F.Muell.,Pomaderris elachophylla,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris elliptica Labill. var. diemenica N.G.Walsh & Coates,Pomaderris elliptica var. diemenica,native,Pomaderris elliptica var. diemenica N.G.Walsh & Coates,Pomaderris elliptica var. diemenica,native,N.G.Walsh & Coates,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris elliptica Labill. var. elliptica,Pomaderris elliptica var. elliptica,native,Pomaderris elliptica Labill. var. elliptica,Pomaderris elliptica var. elliptica,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris ferruginea Sieber ex Fenzl,Pomaderris ferruginea,native,Pomaderris ferruginea Sieber ex Fenzl,Pomaderris ferruginea,NA,Sieber ex Fenzl,accepted,Not recorded on the APC as present in this state,native,native,native
Pomaderris intermedia Sieber ex DC.,Pomaderris intermedia,native,Pomaderris intermedia Sieber ex DC.,Pomaderris intermedia,native,Sieber ex DC.,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris kumeraho A.Cunn.,Pomaderris kumeraho,native,Pomaderris elliptica Labill.,Pomaderris elliptica,native,Labill.,taxonomic synonym,Similar for the state flora and the APC,native,native,native
Pomaderris oraria F.Muell. ex Reissek subsp. oraria,Pomaderris oraria subsp. oraria,native,Pomaderris oraria F.Muell. ex Reissek subsp. oraria,Pomaderris oraria subsp. oraria,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris paniculosa F.Muell. ex Reissek subsp. paralia N.G.Walsh,Pomaderris paniculosa subsp. paralia,native,Pomaderris paniculosa subsp. paralia N.G.Walsh,Pomaderris paniculosa subsp. paralia,native,N.G.Walsh,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris phylicifolia Lodd. ex Link subsp. ericoides (Maiden & Betche) N.G.Walsh & Coates,Pomaderris phylicifolia subsp. ericoides,native,Pomaderris phylicifolia subsp. ericoides (Maiden & Betche) N.G.Walsh & Coates,Pomaderris phylicifolia subsp. ericoides,native,(Maiden & Betche) N.G.Walsh & Coates,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris phylicifolia Lodd. ex Link subsp. phylicifolia,Pomaderris phylicifolia subsp. phylicifolia,native,Pomaderris phylicifolia Lodd. ex Link subsp. phylicifolia,Pomaderris phylicifolia subsp. phylicifolia,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris pilifera N.A.Wakef. subsp. pilifera,Pomaderris pilifera subsp. pilifera,native,Pomaderris pilifera N.A.Wakef. subsp. pilifera,Pomaderris pilifera subsp. pilifera,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris pilifera N.A.Wakef. subsp. talpicutica A.M.Gray & Wapstra,Pomaderris pilifera subsp. talpicutica,native,Pomaderris pilifera subsp. talpicutica A.M.Gray & Wapstra,Pomaderris pilifera subsp. talpicutica,native,A.M.Gray & Wapstra,accepted,Similar for the state flora and the APC,native,native,native
Pomaderris racemosa Hook.,Pomaderris racemosa,native,Pomaderris racemosa Hook.,Pomaderris racemosa,native,Hook.,accepted,Similar for the state flora and the APC,native,native,native
Populus alba L.,Populus alba,introduced,Populus alba L.,Populus alba,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Poranthera microphylla Brongn.,Poranthera microphylla,native,Poranthera microphylla Brongn.,Poranthera microphylla,native,Brongn.,accepted,Similar for the state flora and the APC,native,native,native
Poranthera petalifera (Orchard & J.B.Davies) Halford & R.J.F.Hend.,Poranthera petalifera,native,Poranthera petalifera (Orchard & J.B.Davies) Halford & R.J.F.Hend.,Poranthera petalifera,native,(Orchard & J.B.Davies) Halford & R.J.F.Hend.,accepted,Similar for the state flora and the APC,native,native,native
Portulaca oleracea L.,Portulaca oleracea,native,Portulaca oleracea L.,Portulaca oleracea,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Posidonia australis Hook.f.,Posidonia australis,native,Posidonia australis Hook.f.,Posidonia australis,native,Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Potamogeton australiensis A.Benn.,Potamogeton australiensis,native,Potamogeton australiensis A.Benn.,Potamogeton australiensis,native,A.Benn.,accepted,Similar for the state flora and the APC,native,native,native
Potamogeton cheesemanii A.Benn.,Potamogeton cheesemanii,native,Potamogeton cheesemanii A.Benn.,Potamogeton cheesemanii,native,A.Benn.,accepted,Similar for the state flora and the APC,native,native,native
Potamogeton crispus L.,Potamogeton crispus,native,Potamogeton crispus L.,Potamogeton crispus,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Potamogeton drummondii Benth.,Potamogeton drummondii,native,Potamogeton drummondii Benth.,Potamogeton drummondii,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Potamogeton natans L.,Potamogeton natans,native,NA,NA,NA,NA,pro parte misapplied,"It corresponds to several accepted names on the APC due to have been pro parte misapplied, therefore it is impossible to assign one",native,native,native
Potamogeton ochreatus Raoul,Potamogeton ochreatus,native,Potamogeton ochreatus Raoul,Potamogeton ochreatus,native,Raoul,accepted,Similar for the state flora and the APC,native,native,native
Potamogeton perfoliatus L.,Potamogeton perfoliatus,native,Potamogeton perfoliatus L.,Potamogeton perfoliatus,native,L.,accepted,Similar for the state flora and the APC,native,native,native
Potamogeton tricarinatus F.Muell. & A.Benn. ex A.Benn.,Potamogeton tricarinatus,native,Potamogeton tricarinatus F.Muell. & A.Benn.,Potamogeton tricarinatus,NA,F.Muell. & A.Benn.,accepted,Not recorded on the APC as present in this state,native,native,native
Potentilla anglica Laichard.,Potentilla anglica,introduced,Potentilla anglica Laichard.,Potentilla anglica,naturalised,Laichard.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Potentilla recta L.,Potentilla recta,introduced,Potentilla recta L.,Potentilla recta,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Potentilla reptans L.,Potentilla reptans,introduced,Potentilla reptans L.,Potentilla reptans,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Prasophyllum abblittiorum P.A.Collier,Prasophyllum abblittiorum,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Prasophyllum album R.S.Rogers,Prasophyllum album,native,Prasophyllum odoratum R.S.Rogers,Prasophyllum odoratum,NA,R.S.Rogers,taxonomic synonym,Not recorded on the APC as present in this state,native,native,native
Prasophyllum australe R.Br.,Prasophyllum australe,native,Prasophyllum australe R.Br.,Prasophyllum australe,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Prasophyllum brevilabre (Lindl.) Hook.f.,Prasophyllum brevilabre,native,Prasophyllum brevilabre (Lindl.) Hook.f.,Prasophyllum brevilabre,native,(Lindl.) Hook.f.,accepted,Similar for the state flora and the APC,native,native,native
Prasophyllum elatum R.Br.,Prasophyllum elatum,native,Prasophyllum elatum R.Br.,Prasophyllum elatum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Prasophyllum fitzgeraldii R.S.Rogers & Maiden,Prasophyllum fitzgeraldii,native,Prasophyllum fitzgeraldii R.S.Rogers & Maiden,Prasophyllum fitzgeraldii,NA,R.S.Rogers & Maiden,accepted,Not recorded on the APC as present in this state,native,native,native
Prasophyllum flavum R.Br.,Prasophyllum flavum,native,Prasophyllum flavum R.Br.,Prasophyllum flavum,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Prasophyllum frenchii F.Muell.,Prasophyllum frenchii,native,Prasophyllum frenchii F.Muell.,Prasophyllum frenchii,NA,F.Muell.,accepted,Not recorded on the APC as present in this state,native,native,native
Prasophyllum fuscum R.Br.,Prasophyllum fuscum,native,Prasophyllum fuscum R.Br.,Prasophyllum fuscum,NA,R.Br.,accepted,Not recorded on the APC as present in this state,native,native,native
Prasophyllum gracile Lindl.,Prasophyllum gracile,native,Prasophyllum gracile Lindl.,Prasophyllum gracile,NA,Lindl.,accepted,Not recorded on the APC as present in this state,native,native,native
Prasophyllum incorrectum D.L.Jones,Prasophyllum incorrectum,native,Prasophyllum incorrectum D.L.Jones,Prasophyllum incorrectum,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Prasophyllum lindleyanum Rchb.f.,Prasophyllum lindleyanum,native,Prasophyllum lindleyanum Rchb.f.,Prasophyllum lindleyanum,native,Rchb.f.,accepted,Similar for the state flora and the APC,native,native,native
Prasophyllum mimulum D.L.Jones,Prasophyllum mimulum,native,Prasophyllum mimulum D.L.Jones,Prasophyllum mimulum,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Prasophyllum odoratum R.S.Rogers,Prasophyllum odoratum,native,Prasophyllum odoratum R.S.Rogers,Prasophyllum odoratum,NA,R.S.Rogers,accepted,Not recorded on the APC as present in this state,native,native,native
Prasophyllum parviflorum (R.S.Rogers) Nicholls,Prasophyllum parviflorum,native,Prasophyllum parviflorum (R.S.Rogers) Nicholls,Prasophyllum parviflorum,NA,(R.S.Rogers) Nicholls,accepted,Not recorded on the APC as present in this state,native,native,native
Prasophyllum perangustum D.L.Jones,Prasophyllum perangustum,native,Prasophyllum perangustum D.L.Jones,Prasophyllum perangustum,native,D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Prasophyllum robustum (Nicholls) M.A.Clem. & D.L.Jones,Prasophyllum robustum,native,Prasophyllum robustum (Nicholls) M.A.Clem. & D.L.Jones,Prasophyllum robustum,native,(Nicholls) M.A.Clem. & D.L.Jones,accepted,Similar for the state flora and the APC,native,native,native
Prasophyllum rostratum Lindl.,Prasophyllum rostratum,native,Prasophyllum rostratum Lindl.,Prasophyllum rostratum,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Prasophyllum sp. Arthurs Lake (R.Smith DLJ11363) Tas Herbarium,Prasophyllum sp.,native,Prasophyllum sylvestre R.J.Bates & D.L.Jones,Prasophyllum sylvestre,NA,R.J.Bates & D.L.Jones,taxonomic synonym,Not recorded on the APC as present in this state,native,native,native
Prasophyllum tadgellianum (R.S.Rogers) R.S.Rogers,Prasophyllum tadgellianum,native,Prasophyllum tadgellianum (R.S.Rogers) R.S.Rogers,Prasophyllum tadgellianum,native,(R.S.Rogers) R.S.Rogers,accepted,Similar for the state flora and the APC,native,native,native
Prasophyllum truncatum Lindl.,Prasophyllum truncatum,native,Prasophyllum truncatum Lindl.,Prasophyllum truncatum,native,Lindl.,accepted,Similar for the state flora and the APC,native,native,native
Prasophyllum uroglossum Rupp,Prasophyllum uroglossum,native,Prasophyllum fuscum R.Br.,Prasophyllum fuscum,NA,R.Br.,taxonomic synonym,Not recorded on the APC as present in this state,native,native,native
Prionotes cerinthoides (Labill.) R.Br.,Prionotes cerinthoides,native,Prionotes cerinthoides (Labill.) R.Br.,Prionotes cerinthoides,native,(Labill.) R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Prostanthera cuneata Benth.,Prostanthera cuneata,presumed extinct,Prostanthera cuneata Benth.,Prostanthera cuneata,presumed extinct,Benth.,accepted,Similar for the state flora and the APC,presumed extinct,not enough information to assign establishment means,not enough information to assign neither establishment means nor degree of establishment
Prostanthera lasianthos Labill.,Prostanthera lasianthos,native,Prostanthera lasianthos Labill.,Prostanthera lasianthos,native,Labill.,accepted,Similar for the state flora and the APC,native,native,native
Prostanthera rotundifolia R.Br.,Prostanthera rotundifolia,native,Prostanthera rotundifolia R.Br.,Prostanthera rotundifolia,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Prunella laciniata (L.) L.,Prunella laciniata,introduced,Prunella laciniata (L.) L.,Prunella laciniata,naturalised,(L.) L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Prunella vulgaris L.,Prunella vulgaris,introduced,Prunella vulgaris L.,Prunella vulgaris,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Prunus cerasifera Ehrh.,Prunus cerasifera,introduced,Prunus cerasifera Ehrh.,Prunus cerasifera,naturalised,Ehrh.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Prunus domestica L. subsp. insititia (L.) Bonnier & Layens,Prunus domestica subsp. insititia,introduced,Prunus domestica subsp. insititia (L.) Bonnier & Layens,Prunus domestica subsp. insititia,naturalised,(L.) Bonnier & Layens,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Prunus laurocerasus L.,Prunus laurocerasus,introduced,Prunus laurocerasus L.,Prunus laurocerasus,NA,L.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Prunus spinosa L.,Prunus spinosa,introduced,Prunus spinosa L.,Prunus spinosa,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Psamma arenaria (L.) P.Beauv.,Psamma arenaria,native,Calamagrostis arenaria (L.) Roth,Calamagrostis arenaria,naturalised,(L.) Roth,nomenclatural synonym,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Pseudanthus divaricatissimus (Müll.Arg.) Benth.,Pseudanthus divaricatissimus,native,Pseudanthus divaricatissimus (Müll.Arg.) Benth.,Pseudanthus divaricatissimus,NA,(Müll.Arg.) Benth.,accepted,Not recorded on the APC as present in this state,native,native,native
