State_name,State_canonical_name,State_Alien_Status,APC_name,APC_canonical_name,APC_Alien_Status,APC_Authorship,taxa_status,Status_comparison,Unified_status,establishment_means,degree_of_establishment
Hornungia procumbens (L.) Hayek,Hornungia procumbens,introduced,Hornungia procumbens (L.) Hayek,Hornungia procumbens,naturalised,(L.) Hayek,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Hovea heterophylla A.Cunn. ex Hook.f.,Hovea heterophylla,native,Hovea heterophylla A.Cunn. ex Hook.f.,Hovea heterophylla,NA,A.Cunn. ex Hook.f.,accepted,Not recorded on the APC as present in this state,native,native,native
Hovea pungens Benth.,Hovea pungens,introduced,Hovea pungens Benth.,Hovea pungens,NA,Benth.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Hovea purpurea Sweet,Hovea purpurea,native,Hovea purpurea Sweet,Hovea purpurea,native,Sweet,accepted,Similar for the state flora and the APC,native,native,native
Hovea trisperma Benth.,Hovea trisperma,introduced,Hovea trisperma Benth.,Hovea trisperma,NA,Benth.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Humulus lupulus L.,Humulus lupulus,introduced,Humulus lupulus L.,Humulus lupulus,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Hyacinthoides non-scripta,introduced,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Hyacinthoides non-scripta,naturalised,(L.) Chouard ex Rothm.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Hyalosperma demissum (A.Gray) Paul G.Wilson,Hyalosperma demissum,native,Hyalosperma demissum (A.Gray) Paul G.Wilson,Hyalosperma demissum,native,(A.Gray) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Hyalosperma glutinosum Steetz subsp. glutinosum,Hyalosperma glutinosum subsp. glutinosum,native,Hyalosperma glutinosum Steetz subsp. glutinosum,Hyalosperma glutinosum subsp. glutinosum,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Hyalosperma glutinosum/semisterile,Hyalosperma glutinosum/semisterile,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Hyalosperma semisterile (F.Muell.) Paul G.Wilson,Hyalosperma semisterile,native,Hyalosperma semisterile (F.Muell.) Paul G.Wilson,Hyalosperma semisterile,native,(F.Muell.) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Hyalosperma stoveae (D.A.Cooke) Paul G.Wilson,Hyalosperma stoveae,native,Hyalosperma stoveae (D.A.Cooke) Paul G.Wilson,Hyalosperma stoveae,native,(D.A.Cooke) Paul G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Hydrangea macrophylla (Thunb.) Ser.,Hydrangea macrophylla,introduced,Hydrangea macrophylla (Thunb.) Ser.,Hydrangea macrophylla,NA,(Thunb.) Ser.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Hydrilla verticillata (L.f.) Royle,Hydrilla verticillata,native,Hydrilla verticillata (L.f.) Royle,Hydrilla verticillata,native,(L.f.) Royle,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle bonariensis Lam.,Hydrocotyle bonariensis,introduced,Hydrocotyle bonariensis Lam.,Hydrocotyle bonariensis,naturalised,Lam.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Hydrocotyle callicarpa Bunge,Hydrocotyle callicarpa,native,Hydrocotyle callicarpa Bunge,Hydrocotyle callicarpa,native,Bunge,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle capillaris F.Muell. ex Klatt,Hydrocotyle capillaris,native,Hydrocotyle capillaris F.Muell. ex Klatt,Hydrocotyle capillaris,native,F.Muell. ex Klatt,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle comocarpa F.Muell.,Hydrocotyle comocarpa,native,Hydrocotyle comocarpa F.Muell.,Hydrocotyle comocarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle crassiuscula Tate,Hydrocotyle crassiuscula,native,Hydrocotyle crassiuscula Tate,Hydrocotyle crassiuscula,native,Tate,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle diantha DC.,Hydrocotyle diantha,native,Hydrocotyle diantha DC.,Hydrocotyle diantha,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle foveolata H.Eichler,Hydrocotyle foveolata,native,Hydrocotyle foveolata H.Eichler,Hydrocotyle foveolata,native,H.Eichler,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle glochidiata Benth.,Hydrocotyle glochidiata,native,Neosciadium glochidiatum (Benth.) Domin,Neosciadium glochidiatum,native,(Benth.) Domin,NA,Similar for the state flora and the APC,native,native,native
Hydrocotyle hirta R.Br. ex A.Rich.,Hydrocotyle hirta,native,Hydrocotyle hirta R.Br. ex A.Rich.,Hydrocotyle hirta,native,R.Br. ex A.Rich.,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle intertexta R.Br. ex A.Rich.,Hydrocotyle intertexta,native,Hydrocotyle intertexta R.Br. ex A.Rich.,NA,NA,NA,NA,Not recorded on the APC as present in this state,native,native,native
Hydrocotyle laxiflora DC.,Hydrocotyle laxiflora,native,Hydrocotyle laxiflora DC.,Hydrocotyle laxiflora,native,DC.,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle medicaginoides Turcz.,Hydrocotyle medicaginoides,native,Hydrocotyle medicaginoides Turcz.,Hydrocotyle medicaginoides,native,Turcz.,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle muscosa R.Br. ex A.Rich.,Hydrocotyle muscosa,native,Hydrocotyle muscosa R.Br. ex A.Rich.,Hydrocotyle muscosa,native,R.Br. ex A.Rich.,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle pterocarpa F.Muell.,Hydrocotyle pterocarpa,native,Hydrocotyle pterocarpa F.Muell.,Hydrocotyle pterocarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle rugulosa Turcz.,Hydrocotyle rugulosa,native,Hydrocotyle rugulosa Turcz.,Hydrocotyle rugulosa,native,Turcz.,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle simulans A.J.Perkins,Hydrocotyle simulans,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Hydrocotyle trachycarpa F.Muell.,Hydrocotyle trachycarpa,native,Hydrocotyle trachycarpa F.Muell.,Hydrocotyle trachycarpa,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle tripartita R.Br. ex A.Rich.,Hydrocotyle tripartita,native,Hydrocotyle tripartita R.Br. ex A.Rich.,Hydrocotyle tripartita,native,R.Br. ex A.Rich.,accepted,Similar for the state flora and the APC,native,native,native
Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata,native,Hydrocotyle verticillata Thunb.,Hydrocotyle verticillata,native,Thunb.,accepted,Similar for the state flora and the APC,native,native,native
Hyoscyamus niger L.,Hyoscyamus niger,introduced,Hyoscyamus niger L.,Hyoscyamus niger,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Hyparrhenia hirta (L.) Stapf,Hyparrhenia hirta,introduced,Hyparrhenia hirta (L.) Stapf,Hyparrhenia hirta,naturalised,(L.) Stapf,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Hypecoum pendulum L.,Hypecoum pendulum,introduced,Hypecoum pendulum L.,Hypecoum pendulum,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Hypericum androsaemum L.,Hypericum androsaemum,introduced,Hypericum androsaemum L.,Hypericum androsaemum,NA,L.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Hypericum calycinum L.,Hypericum calycinum,introduced,Hypericum calycinum L.,Hypericum calycinum,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Hypericum canariense L.,Hypericum canariense,introduced,Hypericum canariense L.,Hypericum canariense,NA,L.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Hypericum gramineum G.Forst.,Hypericum gramineum,native,Hypericum gramineum G.Forst.,Hypericum gramineum,native,G.Forst.,accepted,Similar for the state flora and the APC,native,native,native
Hypericum grandifolium Choisy,Hypericum grandifolium,introduced,Hypericum grandifolium Choisy,Hypericum grandifolium,NA,Choisy,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Hypericum japonicum Thunb.,Hypericum japonicum,native,Hypericum japonicum Thunb.,Hypericum japonicum,native,Thunb.,accepted,Similar for the state flora and the APC,native,native,native
Hypericum perforatum L. subsp. veronense (Schrank) H.Lindb.,Hypericum perforatum subsp. veronense,introduced,Hypericum perforatum subsp. veronense (Schrank) H.Lindb.,Hypericum perforatum subsp. veronense,naturalised,(Schrank) H.Lindb.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Hypertelis cerviana (L.) Thulin,Hypertelis cerviana,native,Hypertelis cerviana (L.) Thulin,Hypertelis cerviana,native,(L.) Thulin,accepted,Similar for the state flora and the APC,native,native,native
Hypochaeris glabra L.,Hypochaeris glabra,introduced,Hypochaeris glabra L.,Hypochaeris glabra,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Hypochaeris radicata L.,Hypochaeris radicata,introduced,Hypochaeris radicata L.,Hypochaeris radicata,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Hypolaena fastigiata R.Br.,Hypolaena fastigiata,native,Hypolaena fastigiata R.Br.,Hypolaena fastigiata,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Hypolepis dicksonioides (Endl.) Hook.,Hypolepis dicksonioides,introduced,Hypolepis dicksonioides (Endl.) Hook.,Hypolepis dicksonioides,naturalised,(Endl.) Hook.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Hypolepis rugosula (Labill.) J.Sm.,Hypolepis rugosula,native,Hypolepis rugosula (Labill.) J.Sm.,Hypolepis rugosula,native,(Labill.) J.Sm.,accepted,Similar for the state flora and the APC,native,native,native
Hysterobaeckea behrii (Schltdl.) Rye,Hysterobaeckea behrii,native,Hysterobaeckea behrii (Schltdl.) Rye,Hysterobaeckea behrii,native,(Schltdl.) Rye,accepted,Similar for the state flora and the APC,native,native,native
Hysterobaeckea tuberculata (Trudgen) Rye,Hysterobaeckea tuberculata,native,Hysterobaeckea tuberculata (Trudgen) Rye,Hysterobaeckea tuberculata,native,(Trudgen) Rye,accepted,Similar for the state flora and the APC,native,native,native
Iberis crenata Lam.,Iberis crenata,introduced,Iberis crenata Lam.,Iberis crenata,naturalised,Lam.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ilex aquifolium L.,Ilex aquifolium,introduced,Ilex aquifolium L.,Ilex aquifolium,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Imperata cylindrica (L.) Raeusch.,Imperata cylindrica,native,Imperata cylindrica (L.) P.Beauv.,Imperata cylindrica,native,(L.) P.Beauv.,accepted,Similar for the state flora and the APC,native,native,native
Indigastrum parviflorum (Wight & Arn.) Schrire,Indigastrum parviflorum,native,Indigastrum parviflorum (B.Heyne ex Wight & Arn.) Schrire,Indigastrum parviflorum,doubtfully naturalised,(B.Heyne ex Wight & Arn.) Schrire,accepted,"According to the state flora is native, while according to the APC is doubtfully naturalised",doubtfully naturalised,introduced,established
Indigofera australis Willd. subsp. australis,Indigofera australis subsp. australis,native,Indigofera australis Willd. subsp. australis,Indigofera australis subsp. australis,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Indigofera australis Willd. subsp. hesperia Peter G.Wilson & Rowe,Indigofera australis subsp. hesperia,native,Indigofera australis subsp. hesperia Peter G.Wilson & Rowe,Indigofera australis subsp. hesperia,native,Peter G.Wilson & Rowe,accepted,Similar for the state flora and the APC,native,native,native
Indigofera basedowii E.Pritz.,Indigofera basedowii,native,Indigofera basedowii E.Pritz.,Indigofera basedowii,native,E.Pritz.,accepted,Similar for the state flora and the APC,native,native,native
Indigofera colutea (Burm.f.) Merr.,Indigofera colutea,native,Indigofera colutea (Burm.f.) Merr.,Indigofera colutea,native,(Burm.f.) Merr.,accepted,Similar for the state flora and the APC,native,native,native
Indigofera cornuligera Peter G. Wilson & Rowe subsp. cornuligera,Indigofera cornuligera subsp. cornuligera,native,Indigofera cornuligera Peter G.Wilson & Rowe subsp. cornuligera,Indigofera cornuligera subsp. cornuligera,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Indigofera cornuligera Peter G. Wilson & Rowe subsp. flindersensis Peter G. Wilson & Rowe,Indigofera cornuligera subsp. flindersensis,native,Indigofera cornuligera subsp. flindersensis Peter G.Wilson & Rowe,Indigofera cornuligera subsp. flindersensis,native,Peter G.Wilson & Rowe,accepted,Similar for the state flora and the APC,native,native,native
Indigofera ewartiana Domin,Indigofera ewartiana,native,Indigofera ewartiana Domin,Indigofera ewartiana,NA,Domin,accepted,Not recorded on the APC as present in this state,native,native,native
Indigofera georgei E.Pritz.,Indigofera georgei,native,Indigofera georgei E.Pritz.,Indigofera georgei,native,E.Pritz.,accepted,Similar for the state flora and the APC,native,native,native
Indigofera helmsii Peter G.Wilson,Indigofera helmsii,native,Indigofera helmsii Peter G.Wilson,Indigofera helmsii,native,Peter G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Indigofera leucotricha E.Pritz.,Indigofera leucotricha,native,Indigofera leucotricha E.Pritz.,Indigofera leucotricha,native,E.Pritz.,accepted,Similar for the state flora and the APC,native,native,native
Indigofera linifolia (L.f.) Retz.,Indigofera linifolia,native,Indigofera linifolia (L.f.) Retz.,Indigofera linifolia,native,(L.f.) Retz.,accepted,Similar for the state flora and the APC,native,native,native
Indigofera linnaei Ali,Indigofera linnaei,native,Indigofera linnaei Ali,Indigofera linnaei,NA,Ali,accepted,Not recorded on the APC as present in this state,native,native,native
Indigofera longibractea J.M.Black,Indigofera longibractea,native,Indigofera longibractea J.M.Black,Indigofera longibractea,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Indigofera psammophila Peter G.Wilson,Indigofera psammophila,native,Indigofera psammophila Peter G.Wilson,Indigofera psammophila,native,Peter G.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Iotasperma sessilifolium (F.Muell.) G.L.Nesom,Iotasperma sessilifolium,native,Iotasperma sessilifolium (F.Muell.) G.L.Nesom,Iotasperma sessilifolium,native,(F.Muell.) G.L.Nesom,accepted,Similar for the state flora and the APC,native,native,native
Ipheion uniflorum (Graham) Raf.,Ipheion uniflorum,introduced,Ipheion uniflorum (Graham) Raf.,Ipheion uniflorum,naturalised,(Graham) Raf.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ipomoea cairica (L.) Sweet,Ipomoea cairica,introduced,Ipomoea cairica (L.) Sweet,Ipomoea cairica,naturalised,(L.) Sweet,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ipomoea carnea Jacq. subsp. fistulosa (Choisy) D.F.Austin,Ipomoea carnea subsp. fistulosa,introduced,Ipomoea carnea subsp. fistulosa (Choisy) D.F.Austin,Ipomoea carnea subsp. fistulosa,NA,(Choisy) D.F.Austin,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Ipomoea diamantinensis J.M.Black ex Eardley,Ipomoea diamantinensis,native,Ipomoea diamantinensis J.M.Black ex Eardley,Ipomoea diamantinensis,native,J.M.Black ex Eardley,accepted,Similar for the state flora and the APC,native,native,native
Ipomoea indica (Burm.) Merr.,Ipomoea indica,introduced,Ipomoea indica (Burm.) Merr.,Ipomoea indica,naturalised,(Burm.) Merr.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ipomoea lonchophylla J.M.Black,Ipomoea lonchophylla,native,Ipomoea lonchophylla J.M.Black,Ipomoea lonchophylla,native,J.M.Black,accepted,Similar for the state flora and the APC,native,native,native
Ipomoea muelleri Benth.,Ipomoea muelleri,native,Ipomoea muelleri Benth.,Ipomoea muelleri,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Ipomoea pandurata (L.) G.Mey.,Ipomoea pandurata,introduced,Ipomoea pandurata (L.) G.Mey.,Ipomoea pandurata,naturalised,(L.) G.Mey.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ipomoea polymorpha Roem. & Schult.,Ipomoea polymorpha,native,Ipomoea polymorpha Roem. & Schult.,Ipomoea polymorpha,native,Roem. & Schult.,accepted,Similar for the state flora and the APC,native,native,native
Ipomoea racemigera F.Muell. & Tate,Ipomoea racemigera,native,Ipomoea racemigera F.Muell. & Tate,Ipomoea racemigera,native,F.Muell. & Tate,accepted,Similar for the state flora and the APC,native,native,native
Irenepharsus phasmatodes Hewson,Irenepharsus phasmatodes,native,Irenepharsus phasmatodes Hewson,Irenepharsus phasmatodes,native,Hewson,accepted,Similar for the state flora and the APC,native,native,native
Iris albicans Lange,Iris albicans,introduced,Iris albicans Lange,Iris albicans,naturalised,Lange,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Iris foetidissima L.,Iris foetidissima,introduced,Iris foetidissima L.,Iris foetidissima,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Iris germanica L.,Iris germanica,introduced,Iris germanica L.,Iris germanica,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Iris monnieri DC.,Iris monnieri,introduced,Iris monnieri Redouté,Iris monnieri,naturalised,Redouté,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Iris orientalis Mill.,Iris orientalis,introduced,Iris orientalis Mill.,Iris orientalis,naturalised,Mill.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Iris pseudacorus L.,Iris pseudacorus,introduced,Iris pseudacorus L.,Iris pseudacorus,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Iris unguicularis Poir.,Iris unguicularis,introduced,Iris unguicularis Poir.,Iris unguicularis,naturalised,Poir.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Isachne globosa (Thunb.) Kuntze,Isachne globosa,native,Isachne globosa (Thunb. ex Murray) Kuntze,Isachne globosa,native,(Thunb. ex Murray) Kuntze,accepted,Similar for the state flora and the APC,native,native,native
Iseilema eremaeum S.T.Blake,Iseilema eremaeum,native,Iseilema eremaeum S.T.Blake,Iseilema eremaeum,native,S.T.Blake,accepted,Similar for the state flora and the APC,native,native,native
Iseilema membranaceum (Lindl.) Domin,Iseilema membranaceum,native,Iseilema membranaceum (Lindl.) Domin,Iseilema membranaceum,native,(Lindl.) Domin,accepted,Similar for the state flora and the APC,native,native,native
Iseilema vaginiflorum Domin,Iseilema vaginiflorum,native,Iseilema vaginiflorum Domin,Iseilema vaginiflorum,native,Domin,accepted,Similar for the state flora and the APC,native,native,native
Isoetes attenuata C.R.Marsden & Chinnock,Isoetes attenuata,native,Isoetes attenuata C.R.Marsden & Chinnock,Isoetes attenuata,native,C.R.Marsden & Chinnock,accepted,Similar for the state flora and the APC,native,native,native
Isoetes drummondii,Isoetes drummondii subsp.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
Isoetes drummondii A.Braun subsp. anomala C.R.Marsden & Chinnock,Isoetes drummondii subsp. anomala,native,Isoetes drummondii subsp. anomala C.R.Marsden & Chinnock,Isoetes drummondii subsp. anomala,native,C.R.Marsden & Chinnock,accepted,Similar for the state flora and the APC,native,native,native
Isoetes drummondii A.Braun subsp. drummondii,Isoetes drummondii subsp. drummondii,native,Isoetes drummondii A.Braun subsp. drummondii,Isoetes drummondii subsp. drummondii,native,NA,accepted,Similar for the state flora and the APC,native,native,native
Isoetes muelleri A.Braun,Isoetes muelleri,native,Isoetes muelleri A.Braun,Isoetes muelleri,native,A.Braun,accepted,Similar for the state flora and the APC,native,native,native
Isoetopsis graminifolia Turcz.,Isoetopsis graminifolia,native,Isoetopsis graminifolia Turcz.,Isoetopsis graminifolia,native,Turcz.,accepted,Similar for the state flora and the APC,native,native,native
Isolepis australiensis (Maiden & Betche) K.L.Wilson,Isolepis australiensis,native,Isolepis australiensis (Maiden & Betche) K.L.Wilson,Isolepis australiensis,native,(Maiden & Betche) K.L.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Isolepis cernua (Vahl) Roem. & Schult.,Isolepis cernua,native,Isolepis cernua (Vahl) Roem. & Schult.,Isolepis cernua,native,(Vahl) Roem. & Schult.,accepted,Similar for the state flora and the APC,native,native,native
Isolepis congrua Nees,Isolepis congrua,native,Isolepis congrua Nees,Isolepis congrua,native,Nees,accepted,Similar for the state flora and the APC,native,native,native
Isolepis fluitans (L.) R.Br.,Isolepis fluitans,native,Isolepis fluitans (L.) R.Br.,Isolepis fluitans,native,(L.) R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Isolepis hookeriana Boeckeler,Isolepis hookeriana,native,Isolepis multicaulis Schltdl.,Isolepis multicaulis,native,Schltdl.,NA,Similar for the state flora and the APC,native,native,native
Isolepis hystrix (Thunb.) Nees,Isolepis hystrix,introduced,Isolepis hystrix (Thunb.) Nees,Isolepis hystrix,naturalised,(Thunb.) Nees,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Isolepis inundata R.Br.,Isolepis inundata,native,Isolepis inundata R.Br.,Isolepis inundata,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Isolepis levynsiana Muasya & D.A.Simpson,Isolepis levynsiana,introduced,Isolepis levynsiana Muasya & D.A.Simpson,Isolepis levynsiana,naturalised,Muasya & D.A.Simpson,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Isolepis marginata (Thunb.) A.Dietr.,Isolepis marginata,introduced,Isolepis marginata (Thunb.) A.Dietr.,Isolepis marginata,naturalised,(Thunb.) A.Dietr.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Isolepis platycarpa (S.T.Blake) Sojak,Isolepis platycarpa,native,Isolepis platycarpa (S.T.Blake) Soják,Isolepis platycarpa,native,(S.T.Blake) Soják,accepted,Similar for the state flora and the APC,native,native,native
Isolepis producta (C.B.Clarke) K.L.Wilson,Isolepis producta,native,Isolepis producta (C.B.Clarke) K.L.Wilson,Isolepis producta,native,(C.B.Clarke) K.L.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Isolepis stellata (C.B.Clarke) K.L.Wilson,Isolepis stellata,native,Isolepis stellata (C.B.Clarke) K.L.Wilson,Isolepis stellata,native,(C.B.Clarke) K.L.Wilson,accepted,Similar for the state flora and the APC,native,native,native
Isolepis trachysperma Nees,Isolepis trachysperma,native,Isolepis trachysperma Nees,Isolepis trachysperma,naturalised,Nees,accepted,"According to the state flora is native, while according to the APC is naturalised",naturalised,introduced,established
Isopogon ceratophyllus R.Br.,Isopogon ceratophyllus,native,Isopogon ceratophyllus R.Br.,Isopogon ceratophyllus,native,R.Br.,accepted,Similar for the state flora and the APC,native,native,native
Isopogon dubius (R.Br.) Druce,Isopogon dubius,introduced,Isopogon dubius (R.Br.) Druce,Isopogon dubius,NA,(R.Br.) Druce,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Isopogon latifolius R.Br.,Isopogon latifolius,introduced,Isopogon latifolius R.Br.,Isopogon latifolius,NA,R.Br.,accepted,Not recorded on the APC as present in this state,introduced,introduced,not enough information to assign degree of establishment
Isotoma fluviatilis (R.Br.) F.Muell. ex Benth. subsp. australis McComb,Isotoma fluviatilis subsp. australis,native,Isotoma fluviatilis subsp. australis McComb,Isotoma fluviatilis subsp. australis,native,McComb,accepted,Similar for the state flora and the APC,native,native,native
Isotoma petraea F.Muell.,Isotoma petraea,native,Isotoma petraea F.Muell.,Isotoma petraea,native,F.Muell.,accepted,Similar for the state flora and the APC,native,native,native
Isotoma scapigera (R.Br.) G.Don,Isotoma scapigera,native,Isotoma scapigera (R.Br.) G.Don,Isotoma scapigera,native,(R.Br.) G.Don,accepted,Similar for the state flora and the APC,native,native,native
Isotropis centralis Maconochie,Isotropis centralis,native,Isotropis centralis Maconochie,Isotropis centralis,native,Maconochie,accepted,Similar for the state flora and the APC,native,native,native
Isotropis wheeleri F.Muell. ex Benth.,Isotropis wheeleri,native,Isotropis wheeleri Benth.,Isotropis wheeleri,native,Benth.,accepted,Similar for the state flora and the APC,native,native,native
Iva axillaris Pursh subsp. robustior (Hook.) Bassett,Iva axillaris subsp. robustior,introduced,Iva axillaris subsp. robustior (Hook.) Bassett,Iva axillaris subsp. robustior,naturalised,(Hook.) Bassett,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ixia cultivar,Ixia cultivar,introduced,Ixia cultivar,Ixia cultivar,naturalised,NA,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ixia dubia Vent.,Ixia dubia,introduced,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,introduced,introduced,not enough information to assign degree of establishment
Ixia flexuosa L.,Ixia flexuosa,introduced,Ixia flexuosa L.,Ixia flexuosa,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ixia maculata L.,Ixia maculata,introduced,Ixia maculata L.,Ixia maculata,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ixia paniculata D.Delaroche,Ixia paniculata,introduced,Ixia paniculata D.Delaroche,Ixia paniculata,naturalised,D.Delaroche,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ixia polystachya L.,Ixia polystachya,introduced,Ixia polystachya L.,Ixia polystachya,naturalised,L.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ixia viridiflora Lam.,Ixia viridiflora,introduced,Ixia viridiflora Lam.,Ixia viridiflora,naturalised,Lam.,accepted,"According to the state flora is introduced, while according to the APC is naturalised",naturalised,introduced,established
Ixiochlamys cuneifolia (R.Br.) F.Muell. & Sond. ex Sond.,Ixiochlamys cuneifolia,native,Ixiochlamys cuneifolia (R.Br.) F.Muell. & Sond. ex Sond.,Ixiochlamys cuneifolia,native,(R.Br.) F.Muell. & Sond. ex Sond.,accepted,Similar for the state flora and the APC,native,native,native
Ixiochlamys filicifolia Dunlop,Ixiochlamys filicifolia,native,Ixiochlamys filicifolia Dunlop,Ixiochlamys filicifolia,native,Dunlop,accepted,Similar for the state flora and the APC,native,native,native
Ixiochlamys integerrima Dunlop,Ixiochlamys integerrima,native,Ixiochlamys integerrima Dunlop,Ixiochlamys integerrima,native,Dunlop,accepted,Similar for the state flora and the APC,native,native,native
Ixiochlamys nana (Ewart & Jean White) Grau,Ixiochlamys nana,native,Ixiochlamys nana (Ewart & Jean White) Grau,Ixiochlamys nana,native,(Ewart & Jean White) Grau,accepted,Similar for the state flora and the APC,native,native,native
Ixodia achillaeoides,Ixodia achillaeoides subsp.,native,NA,NA,NA,NA,NA,Not listed on the APC with the name appearing on the state flora,native,native,native
