Site,Plot,reads_samp,Fire_Treatment,Tube,weight_mg,Sample_Type,Samplename_ITS,sample_num,barcode,OTU,count,resampled_count,resampled_date,kingdom,phylum,class,order,family,genus,species,n,score,SH_species,SH_gb_acc,SH_sh_acc,SH_type,identity,coverage,trophicMode,guild,confidenceRanking,growthForm,trait,notes,citationSource,unite_db_version,date_assigned,qbit_DNA_conc_ng_uL,guild2,exploration_type,Ecm_lineage,myco_reads,burn_reads,RA_samp,RA_total_reads,RA_total_Burn
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUf_2939,12,0,NA,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,43,1,Glomeromycota_sp,KJ484706,SH1570975.08FU,reps,0.857142857142857,0.959183673469388,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,1.6502784844942583e-4,1.567901912056382e-5,2.302736994813085e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUf_1031,426,12,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,20,1,Glomeromycota_sp,KJ484706,SH1570975.08FU,reps,0.870646766169154,0.940298507462687,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.005858488619954617,5.566051787800155e-4,8.174716331586451e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUa_1513,155,9,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,13,1,Glomeromycota_sp,KJ484706,SH1570975.08FU,reps,0.858536585365854,0.921951219512195,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.0021316097091384173,2.0252066364061596e-4,2.9743686183002346e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUf_395,30,0,NA,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,45,1,Glomeromycota_sp,KJ484706,SH1570975.08FU,reps,0.845360824742268,0.938144329896907,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,4.125696211235646e-4,3.9197547801409544e-5,5.756842487032712e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUf_257,27,0,NA,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,NA,1,1,Rhizophagus_sp,AY627803,SH1168492.08FU,reps_singleton,0.961722488038278,0.990430622009569,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,3.713126590112081e-4,3.527779302126859e-5,5.181158238329441e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUa_8798,77,3,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,37,1,Glomeromycota_sp,KJ484706,SH1570975.08FU,reps,0.821428571428571,0.877551020408163,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.001058928694217149,1.0060703935695116e-4,0.00014775895716717294
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUf_1328,16,1,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,NA,1,1,Rhizophagus_sp,AY627803,SH1168492.08FU,reps_singleton,0.95260663507109,0.985781990521327,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,2.200371312659011e-4,2.0905358827418422e-5,3.0703159930841134e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUa_248,462,18,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,42,1,Glomeromycota_sp,KJ484706,SH1570975.08FU,reps,0.860824742268041,0.963917525773196,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.006353572165302895,6.036422361417069e-4,8.865537430030377e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUa_1864,1119,49,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,4,1,Archaeosporaceae_sp,AY744285,SH1142682.08FU,reps_singleton,0.881081081081081,0.983783783783784,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.01538884686790896,0.001462068532992576,0.002147302247663202
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUm_14806,147,9,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,NA,1,1,Rhizophagus_sp,AY627803,SH1168492.08FU,reps_singleton,0.976415094339623,0.990566037735849,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.0020215911435054667,1.9206798422690676e-4,2.820852818646029e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUf_677,30,2,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,NA,NA,10,1,Claroideoglomus_sp,UDB0666119,SH1520443.08FU,reps,0.94392523364486,0.985981308411215,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,4.125696211235646e-4,3.9197547801409544e-5,5.756842487032712e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUh_157,27,2,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,1,1,Claroideoglomus_sp,AF480160,SH1153837.08FU,reps_singleton,0.976635514018692,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,3.713126590112081e-4,3.527779302126859e-5,5.181158238329441e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUf_871,14,0,NA,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,NA,NA,9,1,Claroideoglomus_sp,UDB0666119,SH1520443.08FU,reps,0.939252336448598,0.985981308411215,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,1.9253248985766347e-4,1.829218897399112e-5,2.686526493948599e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUa_137,25,0,NA,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,2,1,Claroideoglomeraceae_sp,HE775378,SH1520439.08FU,refs,0.967441860465116,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,3.438080176029705e-4,3.266462316784129e-5,4.797368739193927e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUa_6082,20,1,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,Paraglomus_brasilianum,1,1,Paraglomus_brasilianum,MT765559,SH1512843.08FU,reps,0.995433789954338,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,2.750464140823764e-4,2.613169853427303e-5,3.8378949913551414e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUb_42,247,10,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,1,1,Glomeromycota_sp,KT378087,SH1529017.08FU,reps,0.959183673469388,0.979591836734694,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.0033968232139173484,3.227264768982719e-4,4.7398003143235996e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUh_930,54,1,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,1,1,Glomeromycota_sp,KT378087,SH1529017.08FU,reps,0.954545454545455,0.97979797979798,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,7.426253180224162e-4,7.055558604253718e-5,1.0362316476658882e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUa_1129,450,17,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,17,1,Glomeromycota_sp,KY114665,SH2707600.08FU,reps,0.895238095238095,0.976190476190476,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.006188544316853469,5.879632170211432e-4,8.635263730549068e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUb_262,135,3,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,1,1,Glomeromycota_sp,KY114688,SH2707625.08FU,reps,0.964285714285714,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.0018565632950560407,1.7638896510634294e-4,2.5905791191647206e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUa_1437,12,0,NA,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA,1,1,Glomeraceae_sp,JX096580,SH1182664.08FU,reps_singleton,0.952631578947368,0.984210526315789,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,1.6502784844942583e-4,1.567901912056382e-5,2.302736994813085e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUf_2670,32,3,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,2,1,Claroideoglomeraceae_sp,HE775378,SH1520439.08FU,refs,0.971830985915493,1,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,4.400742625318022e-4,4.1810717654836844e-5,6.140631986168227e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUf_795,43,0,NA,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,28,1,Glomeraceae_sp,JX096580,SH1182664.08FU,reps_singleton,0.926701570680628,0.979057591623037,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,5.913497902771093e-4,5.618315184868701e-5,8.251474231413554e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUa_10016,263,11,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,17,1,Glomeromycota_sp,KY114665,SH2707600.08FU,reps,0.903381642512077,0.990338164251208,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.0036168603451832496,3.436318357256903e-4,5.046831913632011e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUh_445,323,8,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,1,1,Glomeromycota_sp,KT378087,SH1529017.08FU,reps,0.954081632653061,0.994897959183674,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.004441999587430379,4.220269313285094e-4,6.198200411038553e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUf_165,266,11,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,8,1,Ambispora_callosa,AB048675,SH1540225.08FU,reps,0.880434782608696,0.951086956521739,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.0036581173072956063,3.475515905058313e-4,5.104400338502338e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUb_22,42,2,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,1,1,Claroideoglomus_sp,JQ218220,SH1160098.08FU,reps_singleton,0.969026548672566,0.986725663716814,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,5.775974695729904e-4,5.487656692197336e-5,8.059579481845797e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUa_2161,151,3,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,2,1,Claroideoglomus_sp,EF558837,SH1529422.08FU,reps,0.96875,0.991071428571429,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.002076600426321942,1.9729432393376136e-4,2.897610718473132e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUh_235,70,5,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,1,1,Claroideoglomus_sp,JQ218220,SH1160098.08FU,reps_singleton,0.964285714285714,0.991071428571429,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,9.626624492883174e-4,9.14609448699556e-5,1.3432632469742995e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUe_7465,46,1,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,NA,NA,NA,1,1,Entrophospora_sp,AY035644,SH1245285.08FU,reps_singleton,0.848314606741573,0.949438202247191,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,6.326067523894657e-4,6.010290662882797e-5,8.827158480116826e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUm_3953,74,5,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA,1,1,Claroideoglomus_sp,JQ218220,SH1160098.08FU,reps_singleton,0.978165938864629,0.991266375545852,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.0010176717321047927,9.668728457681021e-5,1.4200211468014023e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUh_792,23,0,NA,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA,1,1,Glomeromycota_sp,KT378087,SH1529017.08FU,reps,0.969543147208122,0.979695431472081,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,3.1630337619473285e-4,3.0051453314413985e-5,4.413579240058413e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUa_1530,14,0,NA,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,39,1,Glomeromycota_sp,MG664370,SH3565384.08FU,reps_singleton,0.9375,0.984375,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,1.9253248985766347e-4,1.829218897399112e-5,2.686526493948599e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUe_2933,45,0,NA,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,NA,NA,NA,1,1,Entrophospora_sp,AY035644,SH1245285.08FU,reps_singleton,0.865921787709497,0.972067039106145,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,6.188544316853469e-4,5.879632170211431e-5,8.635263730549069e-5
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUa_6430,154,12,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Glomerales,NA,NA,NA,17,1,Rhizophagus_intraradices,JF439182,SH1570969.08FU,reps,0.846534653465347,0.965346534653465,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,Microfungus,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,0.002117857388434298,2.0121407871390233e-4,2.955179143343459e-4
NSMSEQCasWoo01,NSS08,72715,B,6,0.492,Hyphae,SMM0218,218,SMM0218-POW14852A118-AAGKYY3M5,ITSall_OTUe_3490,43,2,Fri Mar 21 23:04:47 2025,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,NA,NA,NA,1,1,Entrophospora_sp,AY035644,SH1245285.08FU,reps_singleton,0.852272727272727,0.948863636363636,Symbiotroph,Arbuscular Mycorrhizal,Highly Probable,NULL,NULL,NULL,"Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,Arbuscular Mycorrhizal,NA,NA,765354,521119,5.913497902771093e-4,5.618315184868701e-5,8.251474231413554e-5
